tunnel_id,encoding_type,chunking_strategy,subdomain_pattern,timing_pattern,domain_used,total_queries,successful_queries,success_rate_pct,duration_seconds,label,ts_start_utc,ts_end_utc,accepted,insert_position
904,none,none,benign,realistic,alco-magazin065.site,19,19,100.0,258.17026805877686,0,2026-01-06T15:37:32.104209,2026-01-06T15:41:50.274477,1,-1
905,none,none,benign,realistic,toystory2-lefilm.com,20,20,100.0,283.04413414001465,0,2026-01-06T15:37:34.407303,2026-01-06T15:42:17.451437,1,-1
906,none,none,benign,realistic,hdonline.eu,23,23,100.0,288.67470026016235,0,2026-01-06T15:37:35.506930,2026-01-06T15:42:24.181630,1,-1
907,none,none,benign,realistic,opusgroup0-my.sharepoint.com,30,30,100.0,290.55165362358093,0,2026-01-06T15:37:36.041054,2026-01-06T15:42:26.592707,1,-1
908,none,none,benign,realistic,raspi-fb897d85.home,21,21,100.0,290.4655179977417,0,2026-01-06T15:37:36.605058,2026-01-06T15:42:27.070576,1,-1
909,none,none,benign,realistic,1etnxqd5psz3g5koi16q.org,28,28,100.0,288.4008686542511,0,2026-01-06T15:37:37.059464,2026-01-06T15:42:25.460332,1,-1
910,none,none,benign,realistic,mikrotik-4b791ea1.local,23,23,100.0,249.77167868614197,0,2026-01-06T15:37:37.472874,2026-01-06T15:41:47.244553,1,-1
911,none,none,benign,realistic,marseillecongres.com,32,32,100.0,267.1043303012848,0,2026-01-06T15:37:38.948368,2026-01-06T15:42:06.052698,1,-1
912,none,none,benign,realistic,consejosparamujeresponds.com,27,27,100.0,282.08693742752075,0,2026-01-06T15:37:43.958173,2026-01-06T15:42:26.045110,1,-1
913,none,none,benign,realistic,kkwbeauty.com,28,28,100.0,269.32167983055115,0,2026-01-06T15:37:45.517195,2026-01-06T15:42:14.838875,1,-1
914,none,none,benign,realistic,esp32-059de526.home,23,23,100.0,280.7693393230438,0,2026-01-06T15:37:46.859442,2026-01-06T15:42:27.628781,1,-1
915,none,none,benign,realistic,irobot.pt,26,26,100.0,276.9930429458618,0,2026-01-06T15:37:49.994718,2026-01-06T15:42:26.987761,1,-1
916,none,none,benign,realistic,mue1-ncs-ds-prod-pip-blue-stack-std.eastus.cloudapp.azure.com,20,20,100.0,266.65669441223145,0,2026-01-06T15:38:01.521818,2026-01-06T15:42:28.178512,1,-1
917,none,none,benign,realistic,marseillecongres.com,35,35,100.0,288.67453169822693,0,2026-01-06T15:42:28.680902,2026-01-06T15:47:17.355433,1,-1
918,none,none,benign,realistic,jira-sei.harness.io,27,27,100.0,297.72152376174927,0,2026-01-06T15:42:28.870499,2026-01-06T15:47:26.592022,1,-1
919,none,none,benign,realistic,opusgroup0-my.sharepoint.com,32,32,100.0,296.4803125858307,0,2026-01-06T15:42:28.939047,2026-01-06T15:47:25.419359,1,-1
920,none,none,benign,realistic,m.maxmodels.pl,35,35,100.0,288.30401515960693,0,2026-01-06T15:42:29.495116,2026-01-06T15:47:17.799131,1,-1
921,none,none,benign,realistic,1etnxqd5psz3g5koi16q.org,33,33,100.0,291.50689911842346,0,2026-01-06T15:42:29.745854,2026-01-06T15:47:21.252753,1,-1
922,none,none,benign,realistic,konbanegacrorepati.in,28,28,100.0,288.41189074516296,0,2026-01-06T15:42:30.295593,2026-01-06T15:47:18.707484,1,-1
923,none,none,benign,realistic,irobot.pt,34,34,100.0,286.3589506149292,0,2026-01-06T15:42:30.441451,2026-01-06T15:47:16.800401,1,-1
924,none,none,benign,realistic,assets.guernseypress.com,28,28,100.0,270.3278720378876,0,2026-01-06T15:42:30.981588,2026-01-06T15:47:01.309460,1,-1
925,none,none,benign,realistic,alco-magazin065.site,36,36,100.0,282.4494252204895,0,2026-01-06T15:42:31.702045,2026-01-06T15:47:14.151470,1,-1
926,none,none,benign,realistic,raspi-fb897d85.home,23,23,100.0,275.90113496780396,0,2026-01-06T15:42:32.924815,2026-01-06T15:47:08.825950,1,-1
927,none,none,benign,realistic,hdonline.eu,34,34,100.0,273.323566198349,0,2026-01-06T15:42:37.168276,2026-01-06T15:47:10.491842,1,-1
928,none,none,benign,realistic,toystory2-lefilm.com,17,17,100.0,267.491406917572,0,2026-01-06T15:42:37.724958,2026-01-06T15:47:05.216365,1,-1
929,none,none,benign,realistic,mikrotik-4b791ea1.local,23,23,100.0,272.04891180992126,0,2026-01-06T15:42:40.742374,2026-01-06T15:47:12.791286,1,-1
930,none,none,benign,realistic,mue1-ncs-ds-prod-pip-blue-stack-std.eastus.cloudapp.azure.com,31,31,100.0,284.87181282043457,0,2026-01-06T15:42:43.085165,2026-01-06T15:47:27.956978,1,-1
931,none,none,benign,realistic,esp32-059de526.home,34,34,100.0,266.67669320106506,0,2026-01-06T15:42:44.939532,2026-01-06T15:47:11.616225,1,-1
932,none,none,benign,realistic,kkwbeauty.com,25,25,100.0,269.6502294540405,0,2026-01-06T15:42:48.232501,2026-01-06T15:47:17.882731,1,-1
933,none,none,benign,realistic,seal-easternnc.bbb.org,32,32,100.0,277.09853959083557,0,2026-01-06T15:42:48.905562,2026-01-06T15:47:26.004102,1,-1
934,none,none,benign,realistic,mis-rule-admin.dvb.corpinter.net,28,28,100.0,270.52653646469116,0,2026-01-06T15:42:56.804846,2026-01-06T15:47:27.331383,1,-1
935,none,none,benign,realistic,consejosparamujeresponds.com,20,20,100.0,198.97104954719543,0,2026-01-06T15:43:13.730929,2026-01-06T15:46:32.701979,1,-1
936,none,none,benign,realistic,myfea.org,17,17,100.0,204.03120064735413,0,2026-01-06T15:43:36.692431,2026-01-06T15:47:00.723632,1,-1
937,none,none,benign,realistic,seal-easternnc.bbb.org,32,32,100.0,295.49749064445496,0,2026-01-06T15:47:28.512480,2026-01-06T15:52:24.009970,1,-1
938,none,none,benign,realistic,marseillecongres.com,29,29,100.0,298.3580265045166,0,2026-01-06T15:47:29.073456,2026-01-06T15:52:27.431483,1,-1
939,none,none,benign,realistic,opusgroup0-my.sharepoint.com,25,25,100.0,283.9246940612793,0,2026-01-06T15:47:29.701375,2026-01-06T15:52:13.626069,1,-1
940,none,none,benign,realistic,consejosparamujeresponds.com,29,29,100.0,296.0792410373688,0,2026-01-06T15:47:29.857609,2026-01-06T15:52:25.936850,1,-1
941,none,none,benign,realistic,hdonline.eu,24,24,100.0,282.7220366001129,0,2026-01-06T15:47:30.072051,2026-01-06T15:52:12.794088,1,-1
942,none,none,benign,realistic,kkwbeauty.com,23,23,100.0,277.5379238128662,0,2026-01-06T15:47:30.658878,2026-01-06T15:52:08.196801,1,-1
943,none,none,benign,realistic,esp32-059de526.home,31,31,100.0,254.45192217826843,0,2026-01-06T15:47:31.841121,2026-01-06T15:51:46.293043,1,-1
944,none,none,benign,realistic,m.maxmodels.pl,26,26,100.0,290.63542318344116,0,2026-01-06T15:47:32.397901,2026-01-06T15:52:23.033324,1,-1
945,none,none,benign,realistic,toystory2-lefilm.com,21,21,100.0,285.9591910839081,0,2026-01-06T15:47:33.011744,2026-01-06T15:52:18.970936,1,-1
946,none,none,benign,realistic,assets.guernseypress.com,36,36,100.0,286.0579068660736,0,2026-01-06T15:47:33.576392,2026-01-06T15:52:19.634299,1,-1
947,none,none,benign,realistic,myfea.org,29,29,100.0,289.5665793418884,0,2026-01-06T15:47:35.122105,2026-01-06T15:52:24.688684,1,-1
948,none,none,benign,realistic,alco-magazin065.site,38,38,100.0,289.57639265060425,0,2026-01-06T15:47:36.980743,2026-01-06T15:52:26.557136,1,-1
949,none,none,benign,realistic,raspi-fb897d85.home,23,23,100.0,276.76853823661804,0,2026-01-06T15:47:38.100613,2026-01-06T15:52:14.869152,1,-1
950,none,none,benign,realistic,mue1-ncs-ds-prod-pip-blue-stack-std.eastus.cloudapp.azure.com,30,30,100.0,282.2586898803711,0,2026-01-06T15:47:38.714052,2026-01-06T15:52:20.972742,1,-1
951,none,none,benign,realistic,konbanegacrorepati.in,27,27,100.0,285.08679699897766,0,2026-01-06T15:47:43.171284,2026-01-06T15:52:28.258081,1,-1
952,none,none,benign,realistic,mikrotik-4b791ea1.local,27,27,100.0,277.47546100616455,0,2026-01-06T15:47:47.514646,2026-01-06T15:52:24.990107,1,-1
953,none,none,benign,realistic,jira-sei.harness.io,38,38,100.0,273.7248704433441,0,2026-01-06T15:47:49.083579,2026-01-06T15:52:22.808450,1,-1
954,none,none,benign,realistic,mis-rule-admin.dvb.corpinter.net,26,26,100.0,271.7075252532959,0,2026-01-06T15:47:50.654120,2026-01-06T15:52:22.361645,1,-1
955,none,none,benign,realistic,irobot.pt,28,28,100.0,246.91315507888794,0,2026-01-06T15:47:56.999280,2026-01-06T15:52:03.912435,1,-1
956,none,none,benign,realistic,1etnxqd5psz3g5koi16q.org,16,16,100.0,241.16324400901794,0,2026-01-06T15:48:19.445762,2026-01-06T15:52:20.609006,1,-1
957,none,none,benign,realistic,mis-rule-admin.dvb.corpinter.net,31,31,100.0,295.2919805049896,0,2026-01-06T15:52:29.001917,2026-01-06T15:57:24.293898,1,-1
958,none,none,benign,realistic,mikrotik-4b791ea1.local,27,27,100.0,291.9611785411835,0,2026-01-06T15:52:29.419600,2026-01-06T15:57:21.380779,1,-1
959,none,none,benign,realistic,opusgroup0-my.sharepoint.com,20,20,100.0,298.2695004940033,0,2026-01-06T15:52:29.611821,2026-01-06T15:57:27.881321,1,-1
960,none,none,benign,realistic,irobot.pt,33,33,100.0,294.90861558914185,0,2026-01-06T15:52:29.997429,2026-01-06T15:57:24.906044,1,-1
961,none,none,benign,realistic,alco-magazin065.site,30,30,100.0,295.47807240486145,0,2026-01-06T15:52:30.603680,2026-01-06T15:57:26.081752,1,-1
962,none,none,benign,realistic,seal-easternnc.bbb.org,35,35,100.0,294.80479288101196,0,2026-01-06T15:52:30.659641,2026-01-06T15:57:25.464433,1,-1
963,none,none,benign,realistic,1etnxqd5psz3g5koi16q.org,27,27,100.0,283.6733868122101,0,2026-01-06T15:52:31.419820,2026-01-06T15:57:15.093207,1,-1
964,none,none,benign,realistic,raspi-fb897d85.home,27,27,100.0,288.8578939437866,0,2026-01-06T15:52:31.965192,2026-01-06T15:57:20.823086,1,-1
965,none,none,benign,realistic,toystory2-lefilm.com,36,36,100.0,269.52978563308716,0,2026-01-06T15:52:32.564617,2026-01-06T15:57:02.094403,1,-1
966,none,none,benign,realistic,esp32-059de526.home,31,31,100.0,290.3034152984619,0,2026-01-06T15:52:32.756775,2026-01-06T15:57:23.060191,1,-1
967,none,none,benign,realistic,kkwbeauty.com,31,31,100.0,279.8766312599182,0,2026-01-06T15:52:33.244358,2026-01-06T15:57:13.120989,1,-1
968,none,none,benign,realistic,myfea.org,21,21,100.0,273.82737588882446,0,2026-01-06T15:52:34.936787,2026-01-06T15:57:08.764163,1,-1
969,none,none,benign,realistic,konbanegacrorepati.in,17,17,100.0,231.71211552619934,0,2026-01-06T15:52:35.499387,2026-01-06T15:56:27.211502,1,-1
970,none,none,benign,realistic,hdonline.eu,31,31,100.0,278.3672630786896,0,2026-01-06T15:52:36.059071,2026-01-06T15:57:14.426334,1,-1
971,none,none,benign,realistic,mue1-ncs-ds-prod-pip-blue-stack-std.eastus.cloudapp.azure.com,26,26,100.0,276.17008233070374,0,2026-01-06T15:52:37.566364,2026-01-06T15:57:13.736446,1,-1
972,none,none,benign,realistic,assets.guernseypress.com,22,22,100.0,284.85169887542725,0,2026-01-06T15:52:37.653716,2026-01-06T15:57:22.505415,1,-1
973,none,none,benign,realistic,marseillecongres.com,29,29,100.0,279.8783142566681,0,2026-01-06T15:52:39.826099,2026-01-06T15:57:19.704413,1,-1
974,none,none,benign,realistic,consejosparamujeresponds.com,32,32,100.0,282.97241163253784,0,2026-01-06T15:52:40.706821,2026-01-06T15:57:23.679233,1,-1
975,none,none,benign,realistic,jira-sei.harness.io,25,25,100.0,284.32431077957153,0,2026-01-06T15:52:42.940835,2026-01-06T15:57:27.265146,1,-1
976,none,none,benign,realistic,m.maxmodels.pl,23,23,100.0,266.3365681171417,0,2026-01-06T15:52:52.599927,2026-01-06T15:57:18.936495,1,-1
977,none,none,benign,realistic,opusgroup0-my.sharepoint.com,34,34,100.0,292.4315721988678,0,2026-01-06T15:57:28.499789,2026-01-06T16:02:20.931361,1,-1
978,none,none,benign,realistic,jira-sei.harness.io,33,33,100.0,277.0092525482178,0,2026-01-06T15:57:29.058019,2026-01-06T16:02:06.067272,1,-1
979,none,none,benign,realistic,hdonline.eu,31,31,100.0,291.8506555557251,0,2026-01-06T15:57:29.749278,2026-01-06T16:02:21.599933,1,-1
980,none,none,benign,realistic,marseillecongres.com,20,20,100.0,255.88058590888977,0,2026-01-06T15:57:30.513233,2026-01-06T16:01:46.393819,1,-1
981,none,none,benign,realistic,assets.guernseypress.com,21,21,100.0,266.5806941986084,0,2026-01-06T15:57:31.635216,2026-01-06T16:01:58.215910,1,-1
982,none,none,benign,realistic,consejosparamujeresponds.com,24,24,100.0,294.9772264957428,0,2026-01-06T15:57:32.262448,2026-01-06T16:02:27.239674,1,-1
983,none,none,benign,realistic,mikrotik-4b791ea1.local,29,29,100.0,253.43926358222961,0,2026-01-06T15:57:32.818655,2026-01-06T16:01:46.257918,1,-1
984,none,none,benign,realistic,toystory2-lefilm.com,25,25,100.0,286.6028907299042,0,2026-01-06T15:57:33.710989,2026-01-06T16:02:20.313880,1,-1
985,none,none,benign,realistic,1etnxqd5psz3g5koi16q.org,30,30,100.0,290.6405258178711,0,2026-01-06T15:57:35.421286,2026-01-06T16:02:26.061811,1,-1
986,none,none,benign,realistic,raspi-fb897d85.home,26,26,100.0,290.64147448539734,0,2026-01-06T15:57:35.979317,2026-01-06T16:02:26.620791,1,-1
987,none,none,benign,realistic,esp32-059de526.home,31,31,100.0,290.063844203949,0,2026-01-06T15:57:37.732893,2026-01-06T16:02:27.796737,1,-1
988,none,none,benign,realistic,m.maxmodels.pl,21,21,100.0,274.20001220703125,0,2026-01-06T15:57:38.855613,2026-01-06T16:02:13.055626,1,-1
989,none,none,benign,realistic,myfea.org,30,30,100.0,278.19354820251465,0,2026-01-06T15:57:39.526108,2026-01-06T16:02:17.719656,1,-1
990,none,none,benign,realistic,seal-easternnc.bbb.org,36,36,100.0,279.5180938243866,0,2026-01-06T15:57:42.642377,2026-01-06T16:02:22.160471,1,-1
991,none,none,benign,realistic,konbanegacrorepati.in,18,18,100.0,278.9261965751648,0,2026-01-06T15:57:45.818345,2026-01-06T16:02:24.744541,1,-1
992,none,none,benign,realistic,irobot.pt,26,26,100.0,276.92203998565674,0,2026-01-06T15:57:48.384102,2026-01-06T16:02:25.306142,1,-1
993,none,none,benign,realistic,alco-magazin065.site,18,18,100.0,273.77122688293457,0,2026-01-06T15:57:48.996296,2026-01-06T16:02:22.767523,1,-1
994,none,none,benign,realistic,mue1-ncs-ds-prod-pip-blue-stack-std.eastus.cloudapp.azure.com,29,29,100.0,264.21832299232483,0,2026-01-06T15:57:59.172030,2026-01-06T16:02:23.390353,1,-1
995,none,none,benign,realistic,kkwbeauty.com,24,24,100.0,262.4024565219879,0,2026-01-06T15:58:01.640101,2026-01-06T16:02:24.042557,1,-1
996,none,none,benign,realistic,mis-rule-admin.dvb.corpinter.net,21,21,100.0,225.6746780872345,0,2026-01-06T15:58:11.423279,2026-01-06T16:01:57.097957,1,-1
997,none,none,benign,realistic,consejosparamujeresponds.com,31,31,100.0,298.20860171318054,0,2026-01-06T16:02:28.419019,2026-01-06T16:07:26.627620,1,-1
998,none,none,benign,realistic,irobot.pt,19,19,100.0,295.26411151885986,0,2026-01-06T16:02:28.952848,2026-01-06T16:07:24.216960,1,-1
999,none,none,benign,realistic,myfea.org,24,24,100.0,279.85127663612366,0,2026-01-06T16:02:30.103211,2026-01-06T16:07:09.954488,1,-1
1000,none,none,benign,realistic,mis-rule-admin.dvb.corpinter.net,26,26,100.0,289.75933623313904,0,2026-01-06T16:02:30.661254,2026-01-06T16:07:20.420590,1,-1
1001,none,none,benign,realistic,assets.guernseypress.com,32,32,100.0,267.5766718387604,0,2026-01-06T16:02:31.224835,2026-01-06T16:06:58.801507,1,-1
1002,none,none,benign,realistic,raspi-fb897d85.home,19,19,100.0,292.9904797077179,0,2026-01-06T16:02:31.786555,2026-01-06T16:07:24.777034,1,-1
1003,none,none,benign,realistic,toystory2-lefilm.com,24,24,100.0,278.1070878505707,0,2026-01-06T16:02:32.403988,2026-01-06T16:07:10.511076,1,-1
1004,none,none,benign,realistic,1etnxqd5psz3g5koi16q.org,21,21,100.0,291.03521847724915,0,2026-01-06T16:02:34.970907,2026-01-06T16:07:26.006125,1,-1
1005,none,none,benign,realistic,opusgroup0-my.sharepoint.com,27,27,100.0,265.774747133255,0,2026-01-06T16:02:35.592773,2026-01-06T16:07:01.367520,1,-1
1006,none,none,benign,realistic,marseillecongres.com,27,27,100.0,258.625634431839,0,2026-01-06T16:02:36.495994,2026-01-06T16:06:55.121629,1,-1
1007,none,none,benign,realistic,mue1-ncs-ds-prod-pip-blue-stack-std.eastus.cloudapp.azure.com,34,34,100.0,285.3522832393646,0,2026-01-06T16:02:37.872824,2026-01-06T16:07:23.225108,1,-1
1008,none,none,benign,realistic,kkwbeauty.com,32,32,100.0,287.29873538017273,0,2026-01-06T16:02:39.979848,2026-01-06T16:07:27.278584,1,-1
1009,none,none,benign,realistic,jira-sei.harness.io,27,27,100.0,263.9167261123657,0,2026-01-06T16:02:42.678628,2026-01-06T16:07:06.595355,1,-1
1010,none,none,benign,realistic,konbanegacrorepati.in,32,32,100.0,283.57810139656067,0,2026-01-06T16:02:44.392571,2026-01-06T16:07:27.970673,1,-1
1011,none,none,benign,realistic,mikrotik-4b791ea1.local,18,18,100.0,278.13041281700134,0,2026-01-06T16:02:44.952812,2026-01-06T16:07:23.083225,1,-1
1012,none,none,benign,realistic,seal-easternnc.bbb.org,20,20,100.0,268.81314420700073,0,2026-01-06T16:02:45.509477,2026-01-06T16:07:14.322621,1,-1
1013,none,none,benign,realistic,hdonline.eu,22,22,100.0,269.3393955230713,0,2026-01-06T16:02:46.596870,2026-01-06T16:07:15.936266,1,-1
1014,none,none,benign,realistic,esp32-059de526.home,28,28,100.0,269.73802042007446,0,2026-01-06T16:02:48.687193,2026-01-06T16:07:18.425213,1,-1
1015,none,none,benign,realistic,alco-magazin065.site,35,35,100.0,258.52577662467957,0,2026-01-06T16:03:04.472122,2026-01-06T16:07:22.997899,1,-1
1016,none,none,benign,realistic,m.maxmodels.pl,26,26,100.0,256.1215660572052,0,2026-01-06T16:03:07.199286,2026-01-06T16:07:23.320852,1,-1
1017,none,none,benign,realistic,seal-easternnc.bbb.org,29,29,100.0,287.18266439437866,0,2026-01-06T16:07:28.530952,2026-01-06T16:12:15.713616,1,-1
1018,none,none,benign,realistic,irobot.pt,32,32,100.0,284.7347755432129,0,2026-01-06T16:07:29.089331,2026-01-06T16:12:13.824107,1,-1
1019,none,none,benign,realistic,esp32-059de526.home,28,28,100.0,286.6270444393158,0,2026-01-06T16:07:29.646283,2026-01-06T16:12:16.273327,1,-1
1020,none,none,benign,realistic,consejosparamujeresponds.com,26,26,100.0,281.7056715488434,0,2026-01-06T16:07:30.831475,2026-01-06T16:12:12.537147,1,-1
1021,none,none,benign,realistic,assets.guernseypress.com,27,27,100.0,293.14964532852173,0,2026-01-06T16:07:31.403383,2026-01-06T16:12:24.553028,1,-1
1022,none,none,benign,realistic,kkwbeauty.com,25,25,100.0,295.04277539253235,0,2026-01-06T16:07:31.958471,2026-01-06T16:12:27.001246,1,-1
1023,none,none,benign,realistic,hdonline.eu,20,20,100.0,292.75827503204346,0,2026-01-06T16:07:32.498816,2026-01-06T16:12:25.257092,1,-1
1024,none,none,benign,realistic,mue1-ncs-ds-prod-pip-blue-stack-std.eastus.cloudapp.azure.com,30,30,100.0,288.2748875617981,0,2026-01-06T16:07:34.357405,2026-01-06T16:12:22.632293,1,-1
1025,none,none,benign,realistic,mikrotik-4b791ea1.local,33,33,100.0,285.6947500705719,0,2026-01-06T16:07:34.913296,2026-01-06T16:12:20.608046,1,-1
1026,none,none,benign,realistic,jira-sei.harness.io,21,21,100.0,242.03439784049988,0,2026-01-06T16:07:35.147281,2026-01-06T16:11:37.181679,1,-1
1027,none,none,benign,realistic,raspi-fb897d85.home,33,33,100.0,292.1610460281372,0,2026-01-06T16:07:35.405174,2026-01-06T16:12:27.566220,1,-1
1028,none,none,benign,realistic,toystory2-lefilm.com,26,26,100.0,268.565269947052,0,2026-01-06T16:07:36.137816,2026-01-06T16:12:04.703086,1,-1
1029,none,none,benign,realistic,m.maxmodels.pl,26,26,100.0,283.70046520233154,0,2026-01-06T16:07:37.687836,2026-01-06T16:12:21.388301,1,-1
1030,none,none,benign,realistic,konbanegacrorepati.in,26,26,100.0,275.8639295101166,0,2026-01-06T16:07:42.211111,2026-01-06T16:12:18.075041,1,-1
1031,none,none,benign,realistic,alco-magazin065.site,22,22,100.0,284.8788113594055,0,2026-01-06T16:07:43.385190,2026-01-06T16:12:28.264002,1,-1
1032,none,none,benign,realistic,opusgroup0-my.sharepoint.com,21,21,100.0,260.1466054916382,0,2026-01-06T16:07:44.000888,2026-01-06T16:12:04.147494,1,-1
1033,none,none,benign,realistic,mis-rule-admin.dvb.corpinter.net,31,31,100.0,278.62831473350525,0,2026-01-06T16:07:44.746257,2026-01-06T16:12:23.374572,1,-1
1034,none,none,benign,realistic,marseillecongres.com,14,14,100.0,254.9194152355194,0,2026-01-06T16:07:45.876309,2026-01-06T16:12:00.795724,1,-1
1035,none,none,benign,realistic,1etnxqd5psz3g5koi16q.org,16,16,100.0,250.46448802947998,0,2026-01-06T16:08:07.055876,2026-01-06T16:12:17.520364,1,-1
1036,none,none,benign,realistic,myfea.org,28,28,100.0,218.27798056602478,0,2026-01-06T16:08:47.514049,2026-01-06T16:12:25.792030,1,-1
1037,none,none,benign,realistic,mue1-ncs-ds-prod-pip-blue-stack-std.eastus.cloudapp.azure.com,20,20,100.0,230.51583623886108,0,2026-01-06T16:12:28.884216,2026-01-06T16:16:19.400052,1,-1
1038,none,none,benign,realistic,consejosparamujeresponds.com,26,26,100.0,297.35990953445435,0,2026-01-06T16:12:29.598469,2026-01-06T16:17:26.958379,1,-1
1039,none,none,benign,realistic,mikrotik-4b791ea1.local,32,32,100.0,290.11179304122925,0,2026-01-06T16:12:30.156923,2026-01-06T16:17:20.268716,1,-1
1040,none,none,benign,realistic,esp32-059de526.home,31,31,100.0,288.09463834762573,0,2026-01-06T16:12:30.714932,2026-01-06T16:17:18.809571,1,-1
1041,none,none,benign,realistic,hdonline.eu,27,27,100.0,285.0547881126404,0,2026-01-06T16:12:31.272608,2026-01-06T16:17:16.327396,1,-1
1042,none,none,benign,realistic,m.maxmodels.pl,28,28,100.0,282.84435200691223,0,2026-01-06T16:12:32.386309,2026-01-06T16:17:15.230661,1,-1
1043,none,none,benign,realistic,assets.guernseypress.com,27,27,100.0,272.89723348617554,0,2026-01-06T16:12:33.651162,2026-01-06T16:17:06.548396,1,-1
1044,none,none,benign,realistic,mis-rule-admin.dvb.corpinter.net,28,28,100.0,289.6193377971649,0,2026-01-06T16:12:35.031227,2026-01-06T16:17:24.650565,1,-1
1045,none,none,benign,realistic,toystory2-lefilm.com,36,36,100.0,290.46678400039673,0,2026-01-06T16:12:35.877543,2026-01-06T16:17:26.344327,1,-1
