tunnel_id,encoding_type,chunking_strategy,subdomain_pattern,timing_pattern,domain_used,total_queries,successful_queries,success_rate_pct,duration_seconds,label,ts_start_utc,ts_end_utc,accepted,insert_position
907,none,none,benign,realistic,igniteenergy.co.uk,32,32,100.0,284.86853766441345,0,2025-12-29T20:11:40.976687,2025-12-29T20:16:25.845225,1,-1
908,none,none,benign,realistic,www.test-ebiot.elisa.fi,29,29,100.0,287.1771037578583,0,2025-12-29T20:11:42.313614,2025-12-29T20:16:29.490718,1,-1
909,none,none,benign,realistic,u7copmmdxurpye7c2wbf5ouhc.org,40,40,100.0,286.556480884552,0,2025-12-29T20:11:43.599928,2025-12-29T20:16:30.156409,1,-1
910,none,none,benign,realistic,martinmillersgin.com,27,27,100.0,274.99976873397827,0,2025-12-29T20:11:44.373234,2025-12-29T20:16:19.373003,1,-1
911,none,none,benign,realistic,snapanalytics.net,31,31,100.0,286.3337438106537,0,2025-12-29T20:11:45.664937,2025-12-29T20:16:31.998681,1,-1
912,none,none,benign,realistic,relixis.com,26,26,100.0,277.4111740589142,0,2025-12-29T20:11:49.404854,2025-12-29T20:16:26.816028,1,-1
913,none,none,benign,realistic,tplink-069c6295.wifi,42,42,100.0,280.90410447120667,0,2025-12-29T20:11:51.652232,2025-12-29T20:16:32.556337,1,-1
914,none,none,benign,realistic,parkviewarthk-pages-dev.cdn.ampproject.org,23,23,100.0,263.6702299118042,0,2025-12-29T20:11:52.214321,2025-12-29T20:16:15.884551,1,-1
915,none,none,benign,realistic,adviceth.api.useinsider.com,40,40,100.0,268.95316672325134,0,2025-12-29T20:11:52.780962,2025-12-29T20:16:21.734129,1,-1
916,none,none,benign,realistic,1xbet-w12.top,28,28,100.0,261.9999544620514,0,2025-12-29T20:12:11.412323,2025-12-29T20:16:33.412278,1,-1
917,none,none,benign,realistic,1xbet-w12.top,25,25,100.0,289.8682417869568,0,2025-12-29T20:16:36.072534,2025-12-29T20:21:25.940775,1,-1
918,none,none,benign,realistic,carme.xerox.com,22,22,100.0,292.11098647117615,0,2025-12-29T20:16:36.627810,2025-12-29T20:21:28.738796,1,-1
919,none,none,benign,realistic,tplink-4ae520c1.local,34,34,100.0,287.1023006439209,0,2025-12-29T20:16:37.974536,2025-12-29T20:21:25.076837,1,-1
920,none,none,benign,realistic,www.test-ebiot.elisa.fi,27,27,100.0,275.5165503025055,0,2025-12-29T20:16:39.204631,2025-12-29T20:21:14.721181,1,-1
921,none,none,benign,realistic,tplink-069c6295.wifi,28,28,100.0,256.12014150619507,0,2025-12-29T20:16:39.760995,2025-12-29T20:20:55.881136,1,-1
922,none,none,benign,realistic,esp8266-16d5d251.wifi,19,19,100.0,293.6538543701172,0,2025-12-29T20:16:40.323272,2025-12-29T20:21:33.977127,1,-1
923,none,none,benign,realistic,ujhcsp9r8rd5bfcsb.com,27,27,100.0,281.48503065109253,0,2025-12-29T20:16:40.885976,2025-12-29T20:21:22.371006,1,-1
924,none,none,benign,realistic,hbshzkj.com,28,28,100.0,290.74130940437317,0,2025-12-29T20:16:41.503385,2025-12-29T20:21:32.244695,1,-1
925,none,none,benign,realistic,gamerewards.co.za,26,26,100.0,285.7738747596741,0,2025-12-29T20:16:42.401431,2025-12-29T20:21:28.175305,1,-1
926,none,none,benign,realistic,martinmillersgin.com,26,26,100.0,287.5500087738037,0,2025-12-29T20:16:47.182445,2025-12-29T20:21:34.732454,1,-1
927,none,none,benign,realistic,adviceth.api.useinsider.com,26,26,100.0,278.7611041069031,0,2025-12-29T20:16:47.743724,2025-12-29T20:21:26.504828,1,-1
928,none,none,benign,realistic,creattica.com,26,26,100.0,270.04741525650024,0,2025-12-29T20:16:50.081187,2025-12-29T20:21:20.128603,1,-1
929,none,none,benign,realistic,u7copmmdxurpye7c2wbf5ouhc.org,24,24,100.0,262.3358488082886,0,2025-12-29T20:16:51.421073,2025-12-29T20:21:13.756922,1,-1
930,none,none,benign,realistic,parkviewarthk-pages-dev.cdn.ampproject.org,25,25,100.0,272.921511888504,0,2025-12-29T20:16:57.242244,2025-12-29T20:21:30.163755,1,-1
931,none,none,benign,realistic,esp32-a61f8edc.local,23,23,100.0,272.16128182411194,0,2025-12-29T20:17:01.256945,2025-12-29T20:21:33.418227,1,-1
932,none,none,benign,realistic,relixis.com,22,22,100.0,255.7044973373413,0,2025-12-29T20:17:02.619466,2025-12-29T20:21:18.323963,1,-1
933,none,none,benign,realistic,igniteenergy.co.uk,24,24,100.0,267.412882566452,0,2025-12-29T20:17:08.046750,2025-12-29T20:21:35.459632,1,-1
934,none,none,benign,realistic,bdjzjhnv2do21i2ga6h7f.xyz,18,18,100.0,220.0432505607605,0,2025-12-29T20:17:12.362726,2025-12-29T20:20:52.405977,1,-1
935,none,none,benign,realistic,snapanalytics.net,29,29,100.0,245.89690804481506,0,2025-12-29T20:17:13.696421,2025-12-29T20:21:19.593329,1,-1
936,none,none,benign,realistic,39k8zr5dgcfbh2x.xyz,24,24,100.0,244.3260838985443,0,2025-12-29T20:17:28.534585,2025-12-29T20:21:32.860669,1,-1
937,none,none,benign,realistic,creattica.com,22,22,100.0,294.41178035736084,0,2025-12-29T20:21:36.820054,2025-12-29T20:26:31.231834,1,-1
938,none,none,benign,realistic,ujhcsp9r8rd5bfcsb.com,26,26,100.0,289.8826594352722,0,2025-12-29T20:21:37.466438,2025-12-29T20:26:27.349097,1,-1
939,none,none,benign,realistic,esp32-a61f8edc.local,30,30,100.0,297.4798502922058,0,2025-12-29T20:21:38.024353,2025-12-29T20:26:35.504203,1,-1
940,none,none,benign,realistic,snapanalytics.net,25,25,100.0,291.0531554222107,0,2025-12-29T20:21:39.500988,2025-12-29T20:26:30.554143,1,-1
941,none,none,benign,realistic,hbshzkj.com,23,23,100.0,290.21693181991577,0,2025-12-29T20:21:39.841978,2025-12-29T20:26:30.058909,1,-1
942,none,none,benign,realistic,gamerewards.co.za,26,26,100.0,292.55365204811096,0,2025-12-29T20:21:40.752092,2025-12-29T20:26:33.305744,1,-1
943,none,none,benign,realistic,tplink-4ae520c1.local,23,23,100.0,271.16504287719727,0,2025-12-29T20:21:41.888552,2025-12-29T20:26:13.053595,1,-1
944,none,none,benign,realistic,1xbet-w12.top,26,26,100.0,283.07584857940674,0,2025-12-29T20:21:42.779948,2025-12-29T20:26:25.855797,1,-1
945,none,none,benign,realistic,adviceth.api.useinsider.com,23,23,100.0,259.28302550315857,0,2025-12-29T20:21:44.499728,2025-12-29T20:26:03.782754,1,-1
946,none,none,benign,realistic,bdjzjhnv2do21i2ga6h7f.xyz,29,29,100.0,287.455931186676,0,2025-12-29T20:21:44.945498,2025-12-29T20:26:32.401429,1,-1
947,none,none,benign,realistic,igniteenergy.co.uk,23,23,100.0,279.94831919670105,0,2025-12-29T20:21:45.282774,2025-12-29T20:26:25.231093,1,-1
948,none,none,benign,realistic,39k8zr5dgcfbh2x.xyz,26,26,100.0,281.2718243598938,0,2025-12-29T20:21:47.598288,2025-12-29T20:26:28.870113,1,-1
949,none,none,benign,realistic,martinmillersgin.com,34,34,100.0,272.34688997268677,0,2025-12-29T20:21:48.355963,2025-12-29T20:26:20.702853,1,-1
950,none,none,benign,realistic,esp8266-16d5d251.wifi,33,33,100.0,284.150399684906,0,2025-12-29T20:21:50.551746,2025-12-29T20:26:34.702146,1,-1
951,none,none,benign,realistic,www.test-ebiot.elisa.fi,26,26,100.0,277.3484721183777,0,2025-12-29T20:21:51.779904,2025-12-29T20:26:29.128376,1,-1
952,none,none,benign,realistic,relixis.com,22,22,100.0,280.8978455066681,0,2025-12-29T20:21:53.746330,2025-12-29T20:26:34.644175,1,-1
953,none,none,benign,realistic,carme.xerox.com,25,25,100.0,276.95691895484924,0,2025-12-29T20:21:53.798943,2025-12-29T20:26:30.755862,1,-1
954,none,none,benign,realistic,tplink-069c6295.wifi,23,23,100.0,253.94692873954773,0,2025-12-29T20:22:00.953738,2025-12-29T20:26:14.900666,1,-1
955,none,none,benign,realistic,parkviewarthk-pages-dev.cdn.ampproject.org,25,25,100.0,265.56577038764954,0,2025-12-29T20:22:02.069278,2025-12-29T20:26:27.635049,1,-1
956,none,none,benign,realistic,u7copmmdxurpye7c2wbf5ouhc.org,29,29,100.0,250.39441680908203,0,2025-12-29T20:22:17.845107,2025-12-29T20:26:28.239523,1,-1
957,none,none,benign,realistic,igniteenergy.co.uk,24,24,100.0,293.14744567871094,0,2025-12-29T20:26:36.038114,2025-12-29T20:31:29.185559,1,-1
958,none,none,benign,realistic,u7copmmdxurpye7c2wbf5ouhc.org,25,25,100.0,297.3885145187378,0,2025-12-29T20:26:37.553124,2025-12-29T20:31:34.941638,1,-1
959,none,none,benign,realistic,esp32-a61f8edc.local,27,27,100.0,278.5001709461212,0,2025-12-29T20:26:39.577143,2025-12-29T20:31:18.077314,1,-1
960,none,none,benign,realistic,www.test-ebiot.elisa.fi,29,29,100.0,278.49434757232666,0,2025-12-29T20:26:40.141205,2025-12-29T20:31:18.635552,1,-1
961,none,none,benign,realistic,bdjzjhnv2do21i2ga6h7f.xyz,31,31,100.0,289.3749077320099,0,2025-12-29T20:26:40.419082,2025-12-29T20:31:29.793990,1,-1
962,none,none,benign,realistic,hbshzkj.com,30,30,100.0,286.0266888141632,0,2025-12-29T20:26:41.972245,2025-12-29T20:31:27.998934,1,-1
963,none,none,benign,realistic,parkviewarthk-pages-dev.cdn.ampproject.org,30,30,100.0,290.9931011199951,0,2025-12-29T20:26:42.489683,2025-12-29T20:31:33.482784,1,-1
964,none,none,benign,realistic,ujhcsp9r8rd5bfcsb.com,26,26,100.0,284.2092835903168,0,2025-12-29T20:26:42.678216,2025-12-29T20:31:26.887500,1,-1
965,none,none,benign,realistic,tplink-4ae520c1.local,25,25,100.0,274.18393635749817,0,2025-12-29T20:26:42.738123,2025-12-29T20:31:16.922059,1,-1
966,none,none,benign,realistic,carme.xerox.com,30,30,100.0,273.91294956207275,0,2025-12-29T20:26:46.012230,2025-12-29T20:31:19.925179,1,-1
967,none,none,benign,realistic,relixis.com,32,32,100.0,280.1476318836212,0,2025-12-29T20:26:47.298510,2025-12-29T20:31:27.446142,1,-1
968,none,none,benign,realistic,39k8zr5dgcfbh2x.xyz,40,40,100.0,286.68239641189575,0,2025-12-29T20:26:47.501180,2025-12-29T20:31:34.183577,1,-1
969,none,none,benign,realistic,1xbet-w12.top,31,31,100.0,282.112140417099,0,2025-12-29T20:26:49.671850,2025-12-29T20:31:31.783991,1,-1
970,none,none,benign,realistic,creattica.com,29,29,100.0,278.22888255119324,0,2025-12-29T20:26:52.124749,2025-12-29T20:31:30.353632,1,-1
971,none,none,benign,realistic,martinmillersgin.com,18,18,100.0,270.0402066707611,0,2025-12-29T20:26:54.571096,2025-12-29T20:31:24.611303,1,-1
972,none,none,benign,realistic,snapanalytics.net,31,31,100.0,276.8411204814911,0,2025-12-29T20:26:58.713416,2025-12-29T20:31:35.554536,1,-1
973,none,none,benign,realistic,gamerewards.co.za,22,22,100.0,268.9444634914398,0,2025-12-29T20:27:03.423055,2025-12-29T20:31:32.367518,1,-1
974,none,none,benign,realistic,tplink-069c6295.wifi,22,22,100.0,265.3342752456665,0,2025-12-29T20:27:07.590231,2025-12-29T20:31:32.924506,1,-1
975,none,none,benign,realistic,esp8266-16d5d251.wifi,26,26,100.0,250.21961784362793,0,2025-12-29T20:27:13.065834,2025-12-29T20:31:23.285451,1,-1
976,none,none,benign,realistic,adviceth.api.useinsider.com,24,24,100.0,244.8528892993927,0,2025-12-29T20:27:20.346081,2025-12-29T20:31:25.198970,1,-1
977,none,none,benign,realistic,gamerewards.co.za,25,25,100.0,227.8304512500763,0,2025-12-29T20:31:36.460510,2025-12-29T20:35:24.290961,1,-1
978,none,none,benign,realistic,parkviewarthk-pages-dev.cdn.ampproject.org,26,26,100.0,293.8373906612396,0,2025-12-29T20:31:37.017358,2025-12-29T20:36:30.854749,1,-1
979,none,none,benign,realistic,39k8zr5dgcfbh2x.xyz,39,39,100.0,291.6003360748291,0,2025-12-29T20:31:37.582158,2025-12-29T20:36:29.182494,1,-1
980,none,none,benign,realistic,www.test-ebiot.elisa.fi,31,31,100.0,297.1103494167328,0,2025-12-29T20:31:38.360077,2025-12-29T20:36:35.470427,1,-1
981,none,none,benign,realistic,esp32-a61f8edc.local,18,18,100.0,287.5290734767914,0,2025-12-29T20:31:39.452009,2025-12-29T20:36:26.981082,1,-1
982,none,none,benign,realistic,relixis.com,33,33,100.0,292.1326062679291,0,2025-12-29T20:31:39.927288,2025-12-29T20:36:32.059895,1,-1
983,none,none,benign,realistic,u7copmmdxurpye7c2wbf5ouhc.org,26,26,100.0,276.6484913825989,0,2025-12-29T20:31:40.088885,2025-12-29T20:36:16.737376,1,-1
984,none,none,benign,realistic,bdjzjhnv2do21i2ga6h7f.xyz,30,30,100.0,285.79002141952515,0,2025-12-29T20:31:40.822782,2025-12-29T20:36:26.612803,1,-1
985,none,none,benign,realistic,esp8266-16d5d251.wifi,27,27,100.0,291.8460109233856,0,2025-12-29T20:31:41.553312,2025-12-29T20:36:33.399323,1,-1
986,none,none,benign,realistic,tplink-069c6295.wifi,22,22,100.0,289.7830822467804,0,2025-12-29T20:31:42.677505,2025-12-29T20:36:32.460587,1,-1
987,none,none,benign,realistic,creattica.com,25,25,100.0,274.876318693161,0,2025-12-29T20:31:43.355666,2025-12-29T20:36:18.231985,1,-1
988,none,none,benign,realistic,hbshzkj.com,37,37,100.0,289.96450090408325,0,2025-12-29T20:31:43.969230,2025-12-29T20:36:33.933731,1,-1
989,none,none,benign,realistic,ujhcsp9r8rd5bfcsb.com,29,29,100.0,265.1725118160248,0,2025-12-29T20:31:46.465122,2025-12-29T20:36:11.637634,1,-1
990,none,none,benign,realistic,snapanalytics.net,33,33,100.0,279.6744704246521,0,2025-12-29T20:31:47.799276,2025-12-29T20:36:27.473746,1,-1
991,none,none,benign,realistic,tplink-4ae520c1.local,24,24,100.0,276.29110169410706,0,2025-12-29T20:31:48.207750,2025-12-29T20:36:24.498851,1,-1
992,none,none,benign,realistic,igniteenergy.co.uk,26,26,100.0,262.41453099250793,0,2025-12-29T20:31:48.558071,2025-12-29T20:36:10.972602,1,-1
993,none,none,benign,realistic,adviceth.api.useinsider.com,29,29,100.0,273.5698883533478,0,2025-12-29T20:31:52.173275,2025-12-29T20:36:25.743163,1,-1
994,none,none,benign,realistic,1xbet-w12.top,35,35,100.0,281.76092076301575,0,2025-12-29T20:31:53.041284,2025-12-29T20:36:34.802205,1,-1
995,none,none,benign,realistic,martinmillersgin.com,32,32,100.0,273.53207325935364,0,2025-12-29T20:31:57.556837,2025-12-29T20:36:31.088910,1,-1
996,none,none,benign,realistic,carme.xerox.com,23,23,100.0,270.6155016422272,0,2025-12-29T20:31:57.955768,2025-12-29T20:36:28.571269,1,-1
997,none,none,benign,realistic,parkviewarthk-pages-dev.cdn.ampproject.org,21,21,100.0,286.15621542930603,0,2025-12-29T20:36:36.736469,2025-12-29T20:41:22.892684,1,-1
998,none,none,benign,realistic,creattica.com,28,28,100.0,288.9501299858093,0,2025-12-29T20:36:37.295653,2025-12-29T20:41:26.245783,1,-1
999,none,none,benign,realistic,martinmillersgin.com,34,34,100.0,296.82575511932373,0,2025-12-29T20:36:38.489606,2025-12-29T20:41:35.315361,1,-1
1000,none,none,benign,realistic,www.test-ebiot.elisa.fi,27,27,100.0,294.054723739624,0,2025-12-29T20:36:39.964656,2025-12-29T20:41:34.019379,1,-1
1001,none,none,benign,realistic,39k8zr5dgcfbh2x.xyz,30,30,100.0,287.29960083961487,0,2025-12-29T20:36:41.325580,2025-12-29T20:41:28.625181,1,-1
1002,none,none,benign,realistic,igniteenergy.co.uk,34,34,100.0,291.59339427948,0,2025-12-29T20:36:41.885576,2025-12-29T20:41:33.478970,1,-1
1003,none,none,benign,realistic,snapanalytics.net,17,17,100.0,251.1142704486847,0,2025-12-29T20:36:44.026849,2025-12-29T20:40:55.141119,1,-1
1004,none,none,benign,realistic,esp32-a61f8edc.local,30,30,100.0,286.46930503845215,0,2025-12-29T20:36:44.611545,2025-12-29T20:41:31.080850,1,-1
1005,none,none,benign,realistic,gamerewards.co.za,32,32,100.0,285.50040078163147,0,2025-12-29T20:36:45.150229,2025-12-29T20:41:30.650630,1,-1
1006,none,none,benign,realistic,carme.xerox.com,31,31,100.0,287.21108841896057,0,2025-12-29T20:36:45.708132,2025-12-29T20:41:32.919220,1,-1
1007,none,none,benign,realistic,1xbet-w12.top,31,31,100.0,272.48547410964966,0,2025-12-29T20:36:47.811529,2025-12-29T20:41:20.297003,1,-1
1008,none,none,benign,realistic,ujhcsp9r8rd5bfcsb.com,14,14,100.0,282.90579104423523,0,2025-12-29T20:36:48.374574,2025-12-29T20:41:31.280365,1,-1
1009,none,none,benign,realistic,bdjzjhnv2do21i2ga6h7f.xyz,26,26,100.0,263.8720407485962,0,2025-12-29T20:36:48.987576,2025-12-29T20:41:12.859617,1,-1
1010,none,none,benign,realistic,tplink-4ae520c1.local,27,27,100.0,281.9780685901642,0,2025-12-29T20:36:49.573450,2025-12-29T20:41:31.551519,1,-1
1011,none,none,benign,realistic,tplink-069c6295.wifi,30,30,100.0,277.5079274177551,0,2025-12-29T20:36:50.160589,2025-12-29T20:41:27.668516,1,-1
1012,none,none,benign,realistic,hbshzkj.com,24,24,100.0,278.48419713974,0,2025-12-29T20:36:52.733768,2025-12-29T20:41:31.217965,1,-1
1013,none,none,benign,realistic,relixis.com,29,29,100.0,280.3351540565491,0,2025-12-29T20:36:54.225758,2025-12-29T20:41:34.560912,1,-1
1014,none,none,benign,realistic,u7copmmdxurpye7c2wbf5ouhc.org,26,26,100.0,273.09393405914307,0,2025-12-29T20:36:56.432485,2025-12-29T20:41:29.526419,1,-1
1015,none,none,benign,realistic,adviceth.api.useinsider.com,28,28,100.0,258.9825608730316,0,2025-12-29T20:36:58.460827,2025-12-29T20:41:17.443388,1,-1
1016,none,none,benign,realistic,esp8266-16d5d251.wifi,29,29,100.0,265.60534858703613,0,2025-12-29T20:37:00.294653,2025-12-29T20:41:25.900002,1,-1
1017,none,none,benign,realistic,parkviewarthk-pages-dev.cdn.ampproject.org,30,30,100.0,286.80483508110046,0,2025-12-29T20:41:35.878129,2025-12-29T20:46:22.682964,1,-1
1018,none,none,benign,realistic,1xbet-w12.top,26,26,100.0,297.012642621994,0,2025-12-29T20:41:36.721723,2025-12-29T20:46:33.734366,1,-1
1019,none,none,benign,realistic,ujhcsp9r8rd5bfcsb.com,26,26,100.0,295.0153555870056,0,2025-12-29T20:41:37.280079,2025-12-29T20:46:32.295434,1,-1
1020,none,none,benign,realistic,tplink-069c6295.wifi,28,28,100.0,284.4124758243561,0,2025-12-29T20:41:37.835493,2025-12-29T20:46:22.247969,1,-1
1021,none,none,benign,realistic,39k8zr5dgcfbh2x.xyz,28,28,100.0,292.42251324653625,0,2025-12-29T20:41:38.446728,2025-12-29T20:46:30.869241,1,-1
1022,none,none,benign,realistic,esp32-a61f8edc.local,29,29,100.0,290.6873507499695,0,2025-12-29T20:41:39.569844,2025-12-29T20:46:30.257194,1,-1
1023,none,none,benign,realistic,snapanalytics.net,32,32,100.0,280.16942977905273,0,2025-12-29T20:41:40.277398,2025-12-29T20:46:20.446828,1,-1
1024,none,none,benign,realistic,relixis.com,26,26,100.0,277.24014377593994,0,2025-12-29T20:41:41.241431,2025-12-29T20:46:18.481574,1,-1
1025,none,none,benign,realistic,www.test-ebiot.elisa.fi,26,26,100.0,293.500629901886,0,2025-12-29T20:41:41.907459,2025-12-29T20:46:35.408089,1,-1
1026,none,none,benign,realistic,bdjzjhnv2do21i2ga6h7f.xyz,27,27,100.0,270.82197546958923,0,2025-12-29T20:41:42.523565,2025-12-29T20:46:13.345540,1,-1
1027,none,none,benign,realistic,igniteenergy.co.uk,29,29,100.0,284.2621557712555,0,2025-12-29T20:41:42.778519,2025-12-29T20:46:27.040675,1,-1
1028,none,none,benign,realistic,gamerewards.co.za,23,23,100.0,289.9542443752289,0,2025-12-29T20:41:44.336512,2025-12-29T20:46:34.290756,1,-1
1029,none,none,benign,realistic,martinmillersgin.com,28,28,100.0,281.2684602737427,0,2025-12-29T20:41:46.520246,2025-12-29T20:46:27.788706,1,-1
1030,none,none,benign,realistic,tplink-4ae520c1.local,29,29,100.0,276.36021900177,0,2025-12-29T20:41:47.638851,2025-12-29T20:46:23.999070,1,-1
1031,none,none,benign,realistic,hbshzkj.com,22,22,100.0,259.76089572906494,0,2025-12-29T20:41:49.814258,2025-12-29T20:46:09.575153,1,-1
1032,none,none,benign,realistic,adviceth.api.useinsider.com,31,31,100.0,271.0726070404053,0,2025-12-29T20:41:49.908500,2025-12-29T20:46:20.981107,1,-1
1033,none,none,benign,realistic,u7copmmdxurpye7c2wbf5ouhc.org,34,34,100.0,278.3439028263092,0,2025-12-29T20:41:50.482780,2025-12-29T20:46:28.826683,1,-1
1034,none,none,benign,realistic,carme.xerox.com,24,24,100.0,274.4694848060608,0,2025-12-29T20:41:51.404969,2025-12-29T20:46:25.874453,1,-1
1035,none,none,benign,realistic,creattica.com,26,26,100.0,271.1794955730438,0,2025-12-29T20:41:53.034926,2025-12-29T20:46:24.214422,1,-1
1036,none,none,benign,realistic,esp8266-16d5d251.wifi,26,26,100.0,228.23542881011963,0,2025-12-29T20:42:44.624477,2025-12-29T20:46:32.859906,1,-1
1037,none,none,benign,realistic,snapanalytics.net,21,21,100.0,239.13210010528564,0,2025-12-29T20:46:36.078289,2025-12-29T20:50:35.210389,1,-1
1038,none,none,benign,realistic,carme.xerox.com,36,36,100.0,298.0947120189667,0,2025-12-29T20:46:36.876546,2025-12-29T20:51:34.971258,1,-1
1039,none,none,benign,realistic,martinmillersgin.com,33,33,100.0,283.6897442340851,0,2025-12-29T20:46:37.411978,2025-12-29T20:51:21.101722,1,-1
1040,none,none,benign,realistic,www.test-ebiot.elisa.fi,32,32,100.0,291.8217628002167,0,2025-12-29T20:46:37.948347,2025-12-29T20:51:29.770109,1,-1
1041,none,none,benign,realistic,gamerewards.co.za,29,29,100.0,294.63379549980164,0,2025-12-29T20:46:38.370891,2025-12-29T20:51:33.004686,1,-1
1042,none,none,benign,realistic,igniteenergy.co.uk,23,23,100.0,264.4609522819519,0,2025-12-29T20:46:39.298506,2025-12-29T20:51:03.759459,1,-1
1043,none,none,benign,realistic,ujhcsp9r8rd5bfcsb.com,15,15,100.0,248.11291217803955,0,2025-12-29T20:46:39.857084,2025-12-29T20:50:47.969996,1,-1
1044,none,none,benign,realistic,bdjzjhnv2do21i2ga6h7f.xyz,20,20,100.0,283.88621163368225,0,2025-12-29T20:46:41.840328,2025-12-29T20:51:25.726539,1,-1
