tunnel_id,label,rr,A_frequency,AAAA_frequency,CNAME_frequency,TXT_frequency,MX_frequency,NS_frequency,NULL_frequency,rr_count,distinct_ip,unique_ttl,total_queries,rr_type,encoding_type,chunking_strategy,subdomain_pattern,timing_pattern,domain_used,success_rate,bytes_out_total,bytes_in_total,accepted
922,0,0.3157894736842105,0.3157894736842105,0.15789473684210525,,0.21052631578947367,,,,21,0,14,19,"{'TXT', 'MX', 'CNAME', 'AAAA', 'A', 'NULL'}",none,none,benign,,esp8266-16d5d251.wifi,1.0,1245.0,12578.0,1
923,0,0.5185185185185185,0.5185185185185185,0.1111111111111111,,0.3333333333333333,,,,21,0,2,27,"{'AAAA', 'A', 'TXT', 'NULL'}",none,none,benign,,ujhcsp9r8rd5bfcsb.com,1.0,1768.0,17747.0,1
924,0,0.25,0.25,0.07142857142857142,,0.5357142857142857,,,,21,0,5,28,"{'TXT', 'MX', 'CNAME', 'NS', 'AAAA', 'A', 'NULL'}",none,none,benign,,hbshzkj.com,1.0,1555.0,18159.0,1
925,0,0.2692307692307692,0.2692307692307692,0.07692307692307693,,0.5384615384615384,,,,21,1,10,26,"{'TXT', 'MX', 'AAAA', 'A', 'NULL'}",none,none,benign,,gamerewards.co.za,1.0,1602.0,16656.0,1
926,0,0.07692307692307693,0.07692307692307693,0.07692307692307693,,0.6153846153846154,,,,21,1,4,26,"{'TXT', 'CNAME', 'NS', 'AAAA', 'A', 'NULL'}",none,none,benign,,martinmillersgin.com,1.0,1676.0,17491.0,1
927,0,0.4230769230769231,0.4230769230769231,0.11538461538461539,,0.38461538461538464,,,,21.53846153846154,2,8,26,"{'TXT', 'CNAME', 'AAAA', 'A', 'NULL'}",none,none,benign,,adviceth.api.useinsider.com,1.0,1855.0,17856.0,1
928,0,0.19230769230769232,0.19230769230769232,0.15384615384615385,,0.5,,,,22.153846153846153,0,14,26,"{'TXT', 'CNAME', 'NS', 'AAAA', 'A', 'NULL'}",none,none,benign,,creattica.com,1.0,1490.0,17738.0,1
929,0,0.125,0.125,0.08333333333333333,,0.5416666666666666,,,,21,0,1,24,"{'TXT', 'CNAME', 'NS', 'AAAA', 'A', 'NULL'}",none,none,benign,,u7copmmdxurpye7c2wbf5ouhc.org,1.0,1761.0,16427.0,1
930,0,0.16,0.16,0.16,,0.44,,,,23.24,1,11,25,"{'TXT', 'CNAME', 'NS', 'AAAA', 'A', 'NULL'}",none,none,benign,,parkviewarthk-pages-dev.cdn.ampproject.org,1.0,2159.0,19612.0,1
931,0,0.43478260869565216,0.43478260869565216,0.043478260869565216,,0.391304347826087,,,,23,0,15,23,"{'TXT', 'CNAME', 'NS', 'AAAA', 'A', 'NULL'}",none,none,benign,,esp32-a61f8edc.local,1.0,1481.0,18080.0,1
932,0,0.36363636363636365,0.36363636363636365,0.09090909090909091,,0.45454545454545453,,,,21,0,3,22,"{'TXT', 'CNAME', 'AAAA', 'A', 'NULL'}",none,none,benign,,relixis.com,1.0,1220.0,16175.0,1
933,0,0.4166666666666667,0.4166666666666667,0.16666666666666666,,0.375,,,,21,0,6,24,"{'AAAA', 'A', 'TXT', 'NULL'}",none,none,benign,,igniteenergy.co.uk,1.0,1501.0,16113.0,1
934,0,0.3888888888888889,0.3888888888888889,0.05555555555555555,,0.3333333333333333,,,,21,0,1,18,"{'TXT', 'CNAME', 'NS', 'AAAA', 'A', 'NULL'}",none,none,benign,,bdjzjhnv2do21i2ga6h7f.xyz,1.0,1251.0,12080.0,1
935,0,0.3103448275862069,0.3103448275862069,0.0,,0.4827586206896552,,,,21,0,7,29,"{'MX', 'TXT', 'CNAME', 'A', 'NULL'}",none,none,benign,,snapanalytics.net,1.0,1782.0,19375.0,1
936,0,0.2916666666666667,0.2916666666666667,0.125,,0.4166666666666667,,,,21,0,1,24,"{'TXT', 'CNAME', 'AAAA', 'A', 'NULL'}",none,none,benign,,39k8zr5dgcfbh2x.xyz,1.0,1522.0,15830.0,1
937,0,0.36363636363636365,0.36363636363636365,0.0,,0.2727272727272727,,,,21.727272727272727,2,14,22,"{'A', 'TXT', 'NULL', 'CNAME'}",none,none,benign,,creattica.com,1.0,1263.0,14775.0,1
938,0,0.19230769230769232,0.19230769230769232,0.11538461538461539,,0.5,,,,21,0,3,26,"{'TXT', 'MX', 'NS', 'AAAA', 'A', 'NULL'}",none,none,benign,,ujhcsp9r8rd5bfcsb.com,1.0,1701.0,17114.0,1
939,0,0.16666666666666666,0.16666666666666666,0.06666666666666667,,0.5666666666666667,,,,23,0,17,30,"{'TXT', 'CNAME', 'AAAA', 'A', 'NULL'}",none,none,benign,,esp32-a61f8edc.local,1.0,1938.0,23647.0,1
940,0,0.44,0.44,0.08,,0.32,,,,21,0,7,25,"{'TXT', 'CNAME', 'NS', 'AAAA', 'A', 'NULL'}",none,none,benign,,snapanalytics.net,1.0,1534.0,16692.0,1
941,0,0.21739130434782608,0.21739130434782608,0.13043478260869565,,0.5217391304347826,,,,21,0,8,23,"{'TXT', 'MX', 'CNAME', 'AAAA', 'A', 'NULL'}",none,none,benign,,hbshzkj.com,1.0,1276.0,14921.0,1
942,0,0.38461538461538464,0.38461538461538464,0.038461538461538464,,0.5,,,,21,1,17,26,"{'TXT', 'CNAME', 'NS', 'AAAA', 'A'}",none,none,benign,,gamerewards.co.za,1.0,1594.0,16451.0,1
943,0,0.43478260869565216,0.43478260869565216,0.0,,0.5217391304347826,,,,23,0,18,23,"{'A', 'TXT', 'NS'}",none,none,benign,,tplink-4ae520c1.local,1.0,1510.0,18132.0,1
944,0,0.3076923076923077,0.3076923076923077,0.07692307692307693,,0.46153846153846156,,,,21,0,2,26,"{'TXT', 'CNAME', 'NS', 'AAAA', 'A', 'NULL'}",none,none,benign,,1xbet-w12.top,1.0,1487.0,16690.0,1
945,0,0.5217391304347826,0.5217391304347826,0.13043478260869565,,0.30434782608695654,,,,21.652173913043477,2,5,23,"{'AAAA', 'A', 'TXT', 'CNAME'}",none,none,benign,,adviceth.api.useinsider.com,1.0,1643.0,15816.0,1
946,0,0.3448275862068966,0.3448275862068966,0.06896551724137931,,0.4827586206896552,,,,21,0,1,29,"{'TXT', 'MX', 'AAAA', 'A', 'NULL'}",none,none,benign,,bdjzjhnv2do21i2ga6h7f.xyz,1.0,2011.0,19452.0,1
947,0,0.43478260869565216,0.43478260869565216,0.13043478260869565,,0.2608695652173913,,,,21,1,7,23,"{'TXT', 'MX', 'CNAME', 'AAAA', 'A', 'NULL'}",none,none,benign,,igniteenergy.co.uk,1.0,1436.0,15299.0,1
948,0,0.46153846153846156,0.46153846153846156,0.07692307692307693,,0.38461538461538464,,,,21,0,2,26,"{'AAAA', 'A', 'TXT', 'NULL'}",none,none,benign,,39k8zr5dgcfbh2x.xyz,1.0,1651.0,17128.0,1
949,0,0.2647058823529412,0.2647058823529412,0.17647058823529413,,0.5,,,,21,1,4,34,"{'TXT', 'CNAME', 'AAAA', 'A', 'NULL'}",none,none,benign,,martinmillersgin.com,1.0,2191.0,22882.0,1
950,0,0.42424242424242425,0.42424242424242425,0.06060606060606061,,0.36363636363636365,,,,21,0,17,33,"{'TXT', 'CNAME', 'NS', 'AAAA', 'A', 'NULL'}",none,none,benign,,esp8266-16d5d251.wifi,1.0,2155.0,21816.0,1
951,0,0.15384615384615385,0.15384615384615385,0.19230769230769232,,0.46153846153846156,,,,21,0,10,26,"{'TXT', 'MX', 'CNAME', 'NS', 'AAAA', 'A', 'NULL'}",none,none,benign,,www.test-ebiot.elisa.fi,1.0,1755.0,17247.0,1
952,0,0.2727272727272727,0.2727272727272727,0.045454545454545456,,0.4090909090909091,,,,21.09090909090909,0,5,22,"{'TXT', 'CNAME', 'NS', 'AAAA', 'A'}",none,none,benign,,relixis.com,1.0,1220.0,16049.0,1
953,0,0.32,0.32,0.2,,0.44,,,,21,0,22,25,"{'AAAA', 'A', 'TXT', 'NULL'}",none,none,benign,,carme.xerox.com,1.0,1484.0,16382.0,1
954,0,0.5217391304347826,0.5217391304347826,0.13043478260869565,,0.30434782608695654,,,,21,0,16,23,"{'AAAA', 'A', 'TXT', 'NULL'}",none,none,benign,,tplink-069c6295.wifi,1.0,1486.0,15165.0,1
955,0,0.44,0.44,0.2,,0.24,,,,22.72,1,9,25,"{'TXT', 'MX', 'AAAA', 'A', 'NULL'}",none,none,benign,,parkviewarthk-pages-dev.cdn.ampproject.org,1.0,2162.0,19213.0,1
956,0,0.3448275862068966,0.3448275862068966,0.1724137931034483,,0.3448275862068966,,,,21,0,1,29,"{'TXT', 'MX', 'CNAME', 'NS', 'AAAA', 'A'}",none,none,benign,,u7copmmdxurpye7c2wbf5ouhc.org,1.0,2133.0,19823.0,1
957,0,0.375,0.375,0.041666666666666664,,0.375,,,,21,1,8,24,"{'TXT', 'CNAME', 'NS', 'AAAA', 'A', 'NULL'}",none,none,benign,,igniteenergy.co.uk,1.0,1498.0,16037.0,1
958,0,0.44,0.44,0.2,,0.28,,,,21,0,1,25,"{'TXT', 'NS', 'AAAA', 'A', 'NULL'}",none,none,benign,,u7copmmdxurpye7c2wbf5ouhc.org,1.0,1839.0,17087.0,1
959,0,0.37037037037037035,0.37037037037037035,0.18518518518518517,,0.25925925925925924,,,,23,0,20,27,"{'TXT', 'MX', 'NS', 'AAAA', 'A', 'NULL'}",none,none,benign,,esp32-a61f8edc.local,1.0,1739.0,21238.0,1
960,0,0.3448275862068966,0.3448275862068966,0.10344827586206896,,0.3448275862068966,,,,21,0,14,29,"{'TXT', 'MX', 'CNAME', 'NS', 'AAAA', 'A', 'NULL'}",none,none,benign,,www.test-ebiot.elisa.fi,1.0,1959.0,19201.0,1
961,0,0.3225806451612903,0.3225806451612903,0.06451612903225806,,0.41935483870967744,,,,21,0,2,31,"{'TXT', 'CNAME', 'NS', 'AAAA', 'A', 'NULL'}",none,none,benign,,bdjzjhnv2do21i2ga6h7f.xyz,1.0,2154.0,20813.0,1
962,0,0.43333333333333335,0.43333333333333335,0.1,,0.43333333333333335,,,,21,0,12,30,"{'AAAA', 'A', 'TXT', 'NULL'}",none,none,benign,,hbshzkj.com,1.0,1660.0,19424.0,1
963,0,0.26666666666666666,0.26666666666666666,0.06666666666666667,,0.5333333333333333,,,,23.233333333333334,1,7,30,"{'TXT', 'CNAME', 'NS', 'AAAA', 'A', 'NULL'}",none,none,benign,,parkviewarthk-pages-dev.cdn.ampproject.org,1.0,2593.0,23479.0,1
964,0,0.5769230769230769,0.5769230769230769,0.038461538461538464,,0.2692307692307692,,,,21,0,1,26,"{'TXT', 'NS', 'AAAA', 'A', 'NULL'}",none,none,benign,,ujhcsp9r8rd5bfcsb.com,1.0,1699.0,17071.0,1
965,0,0.4,0.4,0.04,,0.48,,,,23,0,16,25,"{'AAAA', 'A', 'TXT', 'CNAME'}",none,none,benign,,tplink-4ae520c1.local,1.0,1638.0,19716.0,1
966,0,0.3,0.3,0.1,,0.36666666666666664,,,,21,0,24,30,"{'TXT', 'CNAME', 'NS', 'AAAA', 'A', 'NULL'}",none,none,benign,,carme.xerox.com,1.0,1783.0,19684.0,1
967,0,0.3125,0.3125,0.125,,0.46875,,,,21,0,12,32,"{'TXT', 'CNAME', 'AAAA', 'A', 'NULL'}",none,none,benign,,relixis.com,1.0,1775.0,23433.0,1
968,0,0.35,0.35,0.075,,0.45,,,,21,0,2,40,"{'TXT', 'MX', 'CNAME', 'AAAA', 'A', 'NULL'}",none,none,benign,,39k8zr5dgcfbh2x.xyz,1.0,2540.0,26370.0,1
969,0,0.3548387096774194,0.3548387096774194,0.16129032258064516,,0.22580645161290322,,,,21,0,2,31,"{'TXT', 'MX', 'CNAME', 'NS', 'AAAA', 'A', 'NULL'}",none,none,benign,,1xbet-w12.top,1.0,1783.0,19940.0,1
970,0,0.5517241379310345,0.5517241379310345,0.10344827586206896,,0.20689655172413793,,,,21.620689655172413,2,11,29,"{'TXT', 'CNAME', 'AAAA', 'A', 'NULL'}",none,none,benign,,creattica.com,1.0,1665.0,19322.0,1
971,0,0.2777777777777778,0.2777777777777778,0.0,,0.6111111111111112,,,,21,1,5,18,"{'A', 'TXT', 'NULL'}",none,none,benign,,martinmillersgin.com,1.0,1157.0,11998.0,1
972,0,0.25806451612903225,0.25806451612903225,0.06451612903225806,,0.6451612903225806,,,,21,0,7,31,"{'AAAA', 'A', 'TXT', 'CNAME'}",none,none,benign,,snapanalytics.net,1.0,1908.0,20724.0,1
973,0,0.22727272727272727,0.22727272727272727,0.13636363636363635,,0.45454545454545453,,,,21,1,13,22,"{'TXT', 'MX', 'NS', 'AAAA', 'A'}",none,none,benign,,gamerewards.co.za,1.0,1355.0,14127.0,1
974,0,0.36363636363636365,0.36363636363636365,0.09090909090909091,,0.5,,,,21,0,16,22,"{'AAAA', 'A', 'TXT', 'NS'}",none,none,benign,,tplink-069c6295.wifi,1.0,1418.0,14507.0,1
975,0,0.3076923076923077,0.3076923076923077,0.11538461538461539,,0.5,,,,21,0,14,26,"{'TXT', 'NS', 'AAAA', 'A', 'NULL'}",none,none,benign,,esp8266-16d5d251.wifi,1.0,1700.0,17204.0,1
976,0,0.4583333333333333,0.4583333333333333,0.125,,0.25,,,,21.583333333333332,2,5,24,"{'TXT', 'MX', 'AAAA', 'A', 'NULL'}",none,none,benign,,adviceth.api.useinsider.com,1.0,1714.0,16493.0,1
977,0,0.32,0.32,0.08,,0.36,,,,21,1,10,25,"{'TXT', 'MX', 'CNAME', 'NS', 'AAAA', 'A', 'NULL'}",none,none,benign,,gamerewards.co.za,1.0,1539.0,15936.0,1
978,0,0.4230769230769231,0.4230769230769231,0.11538461538461539,,0.4230769230769231,,,,22.923076923076923,1,6,26,"{'AAAA', 'A', 'TXT', 'MX'}",none,none,benign,,parkviewarthk-pages-dev.cdn.ampproject.org,1.0,2248.0,20115.0,1
979,0,0.358974358974359,0.358974358974359,0.02564102564102564,,0.4358974358974359,,,,21,0,3,39,"{'TXT', 'MX', 'CNAME', 'AAAA', 'A', 'NULL'}",none,none,benign,,39k8zr5dgcfbh2x.xyz,1.0,2478.0,25705.0,1
980,0,0.3225806451612903,0.3225806451612903,0.1935483870967742,,0.41935483870967744,,,,21,0,12,31,"{'AAAA', 'A', 'TXT', 'MX'}",none,none,benign,,www.test-ebiot.elisa.fi,1.0,2092.0,20527.0,1
981,0,0.3333333333333333,0.3333333333333333,0.05555555555555555,,0.3888888888888889,,,,23,0,14,18,"{'TXT', 'CNAME', 'NS', 'AAAA', 'A', 'NULL'}",none,none,benign,,esp32-a61f8edc.local,1.0,1159.0,14160.0,1
982,0,0.42424242424242425,0.42424242424242425,0.09090909090909091,,0.36363636363636365,,,,21.03030303030303,0,5,33,"{'TXT', 'MX', 'CNAME', 'NS', 'AAAA', 'A', 'NULL'}",none,none,benign,,relixis.com,1.0,1834.0,24877.0,1
983,0,0.38461538461538464,0.38461538461538464,0.11538461538461539,,0.38461538461538464,,,,21,0,1,26,"{'TXT', 'MX', 'CNAME', 'AAAA', 'A'}",none,none,benign,,u7copmmdxurpye7c2wbf5ouhc.org,1.0,1908.0,17762.0,1
984,0,0.4666666666666667,0.4666666666666667,0.03333333333333333,,0.3333333333333333,,,,21,0,3,30,"{'TXT', 'MX', 'CNAME', 'AAAA', 'A'}",none,none,benign,,bdjzjhnv2do21i2ga6h7f.xyz,1.0,2082.0,20105.0,1
985,0,0.3333333333333333,0.3333333333333333,0.037037037037037035,,0.4074074074074074,,,,21,0,15,27,"{'TXT', 'CNAME', 'AAAA', 'A', 'NULL'}",none,none,benign,,esp8266-16d5d251.wifi,1.0,1767.0,17877.0,1
986,0,0.2727272727272727,0.2727272727272727,0.22727272727272727,,0.36363636363636365,,,,21,0,14,22,"{'TXT', 'CNAME', 'AAAA', 'A', 'NULL'}",none,none,benign,,tplink-069c6295.wifi,1.0,1421.0,14536.0,1
987,0,0.32,0.32,0.16,,0.4,,,,21.52,2,11,25,"{'TXT', 'MX', 'AAAA', 'A', 'NULL'}",none,none,benign,,creattica.com,1.0,1438.0,16666.0,1
988,0,0.2702702702702703,0.2702702702702703,0.16216216216216217,,0.4594594594594595,,,,21,0,9,37,"{'TXT', 'MX', 'CNAME', 'AAAA', 'A'}",none,none,benign,,hbshzkj.com,1.0,2049.0,23990.0,1
989,0,0.41379310344827586,0.41379310344827586,0.034482758620689655,,0.41379310344827586,,,,21,0,1,29,"{'MX', 'TXT', 'NS', 'AAAA', 'A', 'NULL'}",none,none,benign,,ujhcsp9r8rd5bfcsb.com,1.0,1899.0,19066.0,1
990,0,0.30303030303030304,0.30303030303030304,0.15151515151515152,,0.36363636363636365,,,,21,0,8,33,"{'TXT', 'MX', 'CNAME', 'AAAA', 'A', 'NULL'}",none,none,benign,,snapanalytics.net,1.0,2028.0,22058.0,1
