tunnel_id,label,rr,A_frequency,AAAA_frequency,CNAME_frequency,TXT_frequency,MX_frequency,NS_frequency,NULL_frequency,rr_count,distinct_ip,unique_ttl,total_queries,rr_type,encoding_type,chunking_strategy,subdomain_pattern,timing_pattern,domain_used,success_rate,bytes_out_total,bytes_in_total,accepted
894,0,0.16666666666666666,0.16666666666666666,0.1111111111111111,,0.3333333333333333,,,,21,0,2,18,"{'CNAME', 'A', 'NULL', 'AAAA', 'NS', 'TXT'}",none,none,benign,,ww.bmovies.vip,1.0,1054.0,11814.0,1
895,0,0.3333333333333333,0.3333333333333333,0.0,,0.4444444444444444,,,,21,0,1,18,"{'CNAME', 'A', 'NULL', 'MX', 'NS', 'TXT'}",none,none,benign,,yto21prdstr04a.store.core.windows.net,1.0,1469.0,12821.0,1
896,0,0.3125,0.3125,0.125,,0.4375,,,,21,0,10,32,"{'CNAME', 'A', 'NULL', 'AAAA', 'MX', 'TXT'}",none,none,benign,,arduino-a60826b0.wifi,1.0,2090.0,21169.0,1
897,0,0.4411764705882353,0.4411764705882353,0.11764705882352941,,0.38235294117647056,,,,21,0,5,34,"{'CNAME', 'A', 'NULL', 'AAAA', 'TXT'}",none,none,benign,,heyboxbj.max-c.com,1.0,2120.0,22327.0,1
898,0,0.30434782608695654,0.30434782608695654,0.043478260869565216,,0.5217391304347826,,,,21,0,5,23,"{'CNAME', 'A', 'NULL', 'AAAA', 'MX', 'TXT'}",none,none,benign,,yto21prdstr04a.store.core.windows.net,1.0,1872.0,16377.0,1
899,0,0.5862068965517241,0.5862068965517241,0.06896551724137931,,0.2413793103448276,,,,21,0,1,29,"{'CNAME', 'A', 'NULL', 'AAAA', 'NS', 'TXT'}",none,none,benign,,leonbets-rbh.site,1.0,1780.0,18906.0,1
900,0,0.4090909090909091,0.4090909090909091,0.045454545454545456,,0.45454545454545453,,,,21,0,2,22,"{'A', 'NULL', 'AAAA', 'NS', 'TXT'}",none,none,benign,,waws-prod-sn1-177.sip.azurewebsites.windows.net,1.0,2013.0,15990.0,1
901,0,0.2692307692307692,0.2692307692307692,0.07692307692307693,,0.4230769230769231,,,,21,0,3,26,"{'CNAME', 'A', 'NULL', 'AAAA', 'MX', 'NS', 'TXT'}",none,none,benign,,rxakrsq50mtit3ljshu.net,1.0,1754.0,17227.0,1
902,0,0.35294117647058826,0.35294117647058826,0.058823529411764705,,0.5,,,,21,0,15,34,"{'CNAME', 'A', 'NULL', 'AAAA', 'TXT'}",none,none,benign,,arduino-f3bec9de.home,1.0,2228.0,22500.0,1
903,0,0.48,0.48,0.12,,0.36,,,,21.32,1,8,25,"{'AAAA', 'CNAME', 'A', 'TXT'}",none,none,benign,,itravelsoftware.com,1.0,1588.0,16799.0,1
904,0,0.44,0.44,0.2,,0.24,,,,21,2,7,25,"{'CNAME', 'A', 'AAAA', 'NS', 'TXT'}",none,none,benign,,eyecatch.at,1.0,1387.0,15856.0,1
905,0,0.3157894736842105,0.3157894736842105,0.10526315789473684,,0.42105263157894735,,,,22.36842105263158,8,7,19,"{'A', 'NULL', 'AAAA', 'MX', 'NS', 'TXT'}",none,none,benign,,magische-spiegelungen.de,1.0,1301.0,14301.0,1
906,0,0.4,0.4,0.26666666666666666,,0.26666666666666666,,,,21,0,9,30,"{'CNAME', 'A', 'NULL', 'AAAA', 'TXT'}",none,none,benign,,metrics-gsdaxc30e1dy.cloudfront.com,1.0,2381.0,21036.0,1
907,0,0.5294117647058824,0.5294117647058824,0.058823529411764705,,0.23529411764705882,,,,21,0,1,17,"{'CNAME', 'A', 'NULL', 'AAAA', 'TXT'}",none,none,benign,,ws.ale.dradis.netflix.com,1.0,1182.0,11491.0,1
908,0,0.4117647058823529,0.4117647058823529,0.11764705882352941,,0.35294117647058826,,,,21,1,4,34,"{'CNAME', 'A', 'NULL', 'AAAA', 'MX', 'NS', 'TXT'}",none,none,benign,,pornfck.com,1.0,1878.0,21435.0,1
909,0,0.3684210526315789,0.3684210526315789,0.05263157894736842,,0.47368421052631576,,,,23,1,8,19,"{'AAAA', 'CNAME', 'A', 'TXT'}",none,none,benign,,rr3---sn-gjo-qj5s.googlevideo.com,1.0,1467.0,14427.0,1
910,0,0.4642857142857143,0.4642857142857143,0.10714285714285714,,0.25,,,,21,0,9,28,"{'CNAME', 'A', 'NULL', 'AAAA', 'MX', 'TXT'}",none,none,benign,,apigw.iqiyi.com,1.0,1664.0,18008.0,1
911,0,0.3103448275862069,0.3103448275862069,0.10344827586206896,,0.41379310344827586,,,,22.96551724137931,1,10,29,"{'CNAME', 'A', 'NULL', 'AAAA', 'TXT'}",none,none,benign,,r3---sn-vgqsrnl6.googlevideo.com,1.0,2219.0,21944.0,1
912,0,0.43478260869565216,0.43478260869565216,0.0,,0.34782608695652173,,,,21,0,1,23,"{'CNAME', 'A', 'NULL', 'MX', 'NS', 'TXT'}",none,none,benign,,guzenka.myiplist.com,1.0,1480.0,15085.0,1
913,0,0.23809523809523808,0.23809523809523808,0.09523809523809523,,0.42857142857142855,,,,21.428571428571427,1,5,21,"{'CNAME', 'A', 'NULL', 'AAAA', 'NS', 'TXT'}",none,none,benign,,osor-promet.hr,1.0,1230.0,14322.0,1
914,0,0.41379310344827586,0.41379310344827586,0.06896551724137931,,0.3103448275862069,,,,21,0,4,29,"{'CNAME', 'A', 'NULL', 'AAAA', 'NS', 'TXT'}",none,none,benign,,ww.bmovies.vip,1.0,1697.0,18991.0,1
915,0,0.2962962962962963,0.2962962962962963,0.1111111111111111,,0.4444444444444444,,,,21,0,12,27,"{'CNAME', 'A', 'NULL', 'AAAA', 'MX', 'TXT'}",none,none,benign,,arduino-a60826b0.wifi,1.0,1769.0,17880.0,1
916,0,0.22727272727272727,0.22727272727272727,0.09090909090909091,,0.5,,,,21,0,1,22,"{'CNAME', 'A', 'NULL', 'AAAA', 'MX', 'TXT'}",none,none,benign,,sya3644u.org,1.0,1237.0,14313.0,1
917,0,0.36,0.36,0.0,,0.44,,,,23.16,1,5,25,"{'CNAME', 'A', 'NULL', 'NS', 'TXT'}",none,none,benign,,rr3---sn-gjo-qj5s.googlevideo.com,1.0,1935.0,19113.0,1
918,0,0.4090909090909091,0.4090909090909091,0.09090909090909091,,0.4090909090909091,,,,21,0,1,22,"{'AAAA', 'A', 'TXT', 'NULL'}",none,none,benign,,guzenka.myiplist.com,1.0,1419.0,14444.0,1
919,0,0.36363636363636365,0.36363636363636365,0.045454545454545456,,0.45454545454545453,,,,21,0,11,22,"{'A', 'NULL', 'AAAA', 'NS', 'TXT'}",none,none,benign,,arduino-f3bec9de.home,1.0,1438.0,14549.0,1
920,0,0.44,0.44,0.0,,0.52,,,,21,0,1,25,"{'A', 'TXT', 'NULL'}",none,none,benign,,leonbets-rbh.site,1.0,1535.0,16314.0,1
921,0,0.24,0.24,0.12,,0.56,,,,21,0,2,25,"{'A', 'AAAA', 'MX', 'NS', 'TXT'}",none,none,benign,,ws.ale.dradis.netflix.com,1.0,1732.0,16902.0,1
922,0,0.32142857142857145,0.32142857142857145,0.10714285714285714,,0.42857142857142855,,,,21.75,1,10,28,"{'CNAME', 'A', 'NULL', 'AAAA', 'NS', 'TXT'}",none,none,benign,,osor-promet.hr,1.0,1638.0,19716.0,1
923,0,0.3,0.3,0.1,,0.4666666666666667,,,,21,2,9,30,"{'A', 'NULL', 'AAAA', 'NS', 'TXT'}",none,none,benign,,eyecatch.at,1.0,1663.0,19117.0,1
924,0,0.2962962962962963,0.2962962962962963,0.1111111111111111,,0.4074074074074074,,,,21,0,3,27,"{'CNAME', 'A', 'NULL', 'AAAA', 'NS', 'TXT'}",none,none,benign,,ww.bmovies.vip,1.0,1579.0,17694.0,1
925,0,0.43478260869565216,0.43478260869565216,0.08695652173913043,,0.43478260869565216,,,,22.956521739130434,1,8,23,"{'AAAA', 'A', 'TXT', 'NULL'}",none,none,benign,,r3---sn-vgqsrnl6.googlevideo.com,1.0,1759.0,17422.0,1
926,0,0.2962962962962963,0.2962962962962963,0.2222222222222222,,0.37037037037037035,,,,21,0,2,27,"{'CNAME', 'A', 'NULL', 'AAAA', 'NS', 'TXT'}",none,none,benign,,rxakrsq50mtit3ljshu.net,1.0,1818.0,17882.0,1
927,0,0.2916666666666667,0.2916666666666667,0.125,,0.375,,,,21.583333333333332,1,9,24,"{'CNAME', 'A', 'NULL', 'AAAA', 'NS', 'TXT'}",none,none,benign,,itravelsoftware.com,1.0,1527.0,16375.0,1
928,0,0.25,0.25,0.20833333333333334,,0.375,,,,21,0,2,24,"{'CNAME', 'A', 'NULL', 'AAAA', 'MX', 'TXT'}",none,none,benign,,heyboxbj.max-c.com,1.0,1498.0,15784.0,1
929,0,0.47619047619047616,0.47619047619047616,0.19047619047619047,,0.3333333333333333,,,,21,0,3,21,"{'AAAA', 'A', 'TXT'}",none,none,benign,,metrics-gsdaxc30e1dy.cloudfront.com,1.0,1668.0,14715.0,1
930,0,0.24,0.24,0.16,,0.4,,,,21,0,4,25,"{'CNAME', 'A', 'NULL', 'AAAA', 'MX', 'NS', 'TXT'}",none,none,benign,,yto21prdstr04a.store.core.windows.net,1.0,2036.0,17810.0,1
931,0,0.36,0.36,0.08,,0.52,,,,21,1,8,25,"{'AAAA', 'CNAME', 'A', 'TXT'}",none,none,benign,,pornfck.com,1.0,1385.0,15878.0,1
932,0,0.45161290322580644,0.45161290322580644,0.06451612903225806,,0.41935483870967744,,,,21,0,11,31,"{'CNAME', 'A', 'NULL', 'AAAA', 'TXT'}",none,none,benign,,arduino-a60826b0.wifi,1.0,2023.0,20482.0,1
933,0,0.1,0.1,0.15,,0.6,,,,21,0,3,20,"{'AAAA', 'A', 'TXT', 'NULL'}",none,none,benign,,waws-prod-sn1-177.sip.azurewebsites.windows.net,1.0,1828.0,14568.0,1
934,0,0.14285714285714285,0.14285714285714285,0.08571428571428572,,0.45714285714285713,,,,21,0,6,35,"{'CNAME', 'A', 'NULL', 'AAAA', 'MX', 'TXT'}",none,none,benign,,apigw.iqiyi.com,1.0,2085.0,22570.0,1
935,0,0.42105263157894735,0.42105263157894735,0.05263157894736842,,0.3157894736842105,,,,21,0,1,19,"{'AAAA', 'CNAME', 'A', 'TXT'}",none,none,benign,,sya3644u.org,1.0,1072.0,12365.0,1
936,0,0.4583333333333333,0.4583333333333333,0.08333333333333333,,0.3333333333333333,,,,21.416666666666668,4,8,24,"{'CNAME', 'A', 'NULL', 'AAAA', 'TXT'}",none,none,benign,,magische-spiegelungen.de,1.0,1641.0,16810.0,1
937,0,0.3333333333333333,0.3333333333333333,0.08333333333333333,,0.4583333333333333,,,,21,0,1,24,"{'CNAME', 'A', 'AAAA', 'MX', 'NS', 'TXT'}",none,none,benign,,guzenka.myiplist.com,1.0,1547.0,15760.0,1
938,0,0.3333333333333333,0.3333333333333333,0.0,,0.5,,,,21,0,7,24,"{'A', 'TXT', 'NULL'}",none,none,benign,,ww.bmovies.vip,1.0,1405.0,15719.0,1
939,0,0.35714285714285715,0.35714285714285715,0.14285714285714285,,0.25,,,,22.892857142857142,1,12,28,"{'CNAME', 'A', 'NULL', 'AAAA', 'NS', 'TXT'}",none,none,benign,,r3---sn-vgqsrnl6.googlevideo.com,1.0,2140.0,21160.0,1
940,0,0.34375,0.34375,0.09375,,0.4375,,,,21,1,12,32,"{'CNAME', 'A', 'NULL', 'AAAA', 'NS', 'TXT'}",none,none,benign,,pornfck.com,1.0,1773.0,20368.0,1
941,0,0.4838709677419355,0.4838709677419355,0.03225806451612903,,0.3870967741935484,,,,21,0,10,31,"{'CNAME', 'A', 'AAAA', 'MX', 'TXT'}",none,none,benign,,apigw.iqiyi.com,1.0,1846.0,19931.0,1
942,0,0.3333333333333333,0.3333333333333333,0.08333333333333333,,0.4166666666666667,,,,21.416666666666668,1,7,24,"{'CNAME', 'A', 'NULL', 'AAAA', 'MX', 'TXT'}",none,none,benign,,itravelsoftware.com,1.0,1524.0,16216.0,1
943,0,0.36666666666666664,0.36666666666666664,0.13333333333333333,,0.3,,,,21,0,2,30,"{'A', 'NULL', 'AAAA', 'MX', 'NS', 'TXT'}",none,none,benign,,ws.ale.dradis.netflix.com,1.0,2089.0,20294.0,1
944,0,0.3333333333333333,0.3333333333333333,0.037037037037037035,,0.4444444444444444,,,,21,0,15,27,"{'CNAME', 'A', 'AAAA', 'MX', 'TXT'}",none,none,benign,,arduino-a60826b0.wifi,1.0,1765.0,17855.0,1
945,0,0.24,0.24,0.2,,0.48,,,,21,0,10,25,"{'CNAME', 'A', 'AAAA', 'NS', 'TXT'}",none,none,benign,,metrics-gsdaxc30e1dy.cloudfront.com,1.0,1981.0,17521.0,1
946,0,0.26666666666666666,0.26666666666666666,0.06666666666666667,,0.5666666666666667,,,,21,0,2,30,"{'A', 'NULL', 'AAAA', 'MX', 'TXT'}",none,none,benign,,rxakrsq50mtit3ljshu.net,1.0,2018.0,19849.0,1
947,0,0.4,0.4,0.2,,0.4,,,,22.65,4,8,20,"{'AAAA', 'A', 'TXT'}",none,none,benign,,magische-spiegelungen.de,1.0,1368.0,15506.0,1
948,0,0.3548387096774194,0.3548387096774194,0.06451612903225806,,0.45161290322580644,,,,23.161290322580644,1,13,31,"{'CNAME', 'A', 'NULL', 'AAAA', 'MX', 'TXT'}",none,none,benign,,rr3---sn-gjo-qj5s.googlevideo.com,1.0,2402.0,23770.0,1
949,0,0.5,0.5,0.15384615384615385,,0.3076923076923077,,,,21,2,11,26,"{'AAAA', 'CNAME', 'A', 'TXT'}",none,none,benign,,eyecatch.at,1.0,1443.0,16479.0,1
950,0,0.21428571428571427,0.21428571428571427,0.14285714285714285,,0.5714285714285714,,,,21,0,3,28,"{'A', 'NULL', 'AAAA', 'MX', 'TXT'}",none,none,benign,,heyboxbj.max-c.com,1.0,1750.0,18414.0,1
951,0,0.23076923076923078,0.23076923076923078,0.15384615384615385,,0.4230769230769231,,,,21,0,1,26,"{'CNAME', 'A', 'NULL', 'AAAA', 'MX', 'TXT'}",none,none,benign,,sya3644u.org,1.0,1464.0,16923.0,1
952,0,0.46875,0.46875,0.09375,,0.28125,,,,21,0,1,32,"{'CNAME', 'A', 'NULL', 'AAAA', 'NS', 'TXT'}",none,none,benign,,leonbets-rbh.site,1.0,1965.0,20885.0,1
953,0,0.23809523809523808,0.23809523809523808,0.09523809523809523,,0.6190476190476191,,,,21,0,1,21,"{'AAAA', 'CNAME', 'A', 'TXT'}",none,none,benign,,waws-prod-sn1-177.sip.azurewebsites.windows.net,1.0,1918.0,15277.0,1
954,0,0.391304347826087,0.391304347826087,0.08695652173913043,,0.391304347826087,,,,21.304347826086957,1,6,23,"{'A', 'AAAA', 'MX', 'NS', 'TXT'}",none,none,benign,,osor-promet.hr,1.0,1341.0,15426.0,1
955,0,0.375,0.375,0.125,,0.4375,,,,21,0,13,32,"{'CNAME', 'A', 'NULL', 'AAAA', 'TXT'}",none,none,benign,,arduino-f3bec9de.home,1.0,2091.0,21167.0,1
956,0,0.16666666666666666,0.16666666666666666,0.08333333333333333,,0.4583333333333333,,,,21,0,3,24,"{'CNAME', 'A', 'NULL', 'AAAA', 'TXT'}",none,none,benign,,yto21prdstr04a.store.core.windows.net,1.0,1956.0,17123.0,1
957,0,0.4838709677419355,0.4838709677419355,0.0967741935483871,,0.2903225806451613,,,,21.258064516129032,1,15,31,"{'CNAME', 'A', 'NULL', 'AAAA', 'TXT'}",none,none,benign,,osor-promet.hr,1.0,1812.0,20320.0,1
958,0,0.3125,0.3125,0.15625,,0.375,,,,21.5625,4,13,32,"{'CNAME', 'A', 'NULL', 'AAAA', 'MX', 'NS', 'TXT'}",none,none,benign,,magische-spiegelungen.de,1.0,2187.0,22597.0,1
959,0,0.45454545454545453,0.45454545454545453,0.18181818181818182,,0.2727272727272727,,,,21,0,1,22,"{'A', 'NULL', 'AAAA', 'MX', 'TXT'}",none,none,benign,,heyboxbj.max-c.com,1.0,1376.0,14450.0,1
960,0,0.375,0.375,0.125,,0.375,,,,21,0,2,32,"{'A', 'NULL', 'AAAA', 'MX', 'NS', 'TXT'}",none,none,benign,,ws.ale.dradis.netflix.com,1.0,2223.0,21626.0,1
961,0,0.4,0.4,0.2,,0.2,,,,21,0,1,20,"{'CNAME', 'A', 'NULL', 'AAAA', 'NS', 'TXT'}",none,none,benign,,sya3644u.org,1.0,1127.0,13010.0,1
962,0,0.48148148148148145,0.48148148148148145,0.037037037037037035,,0.2962962962962963,,,,21,0,6,27,"{'CNAME', 'A', 'NULL', 'AAAA', 'TXT'}",none,none,benign,,yto21prdstr04a.store.core.windows.net,1.0,2201.0,19217.0,1
963,0,0.34615384615384615,0.34615384615384615,0.0,,0.6538461538461539,,,,21,0,5,26,"{'A', 'TXT'}",none,none,benign,,metrics-gsdaxc30e1dy.cloudfront.com,1.0,2065.0,18207.0,1
964,0,0.3125,0.3125,0.09375,,0.40625,,,,22.90625,1,22,32,"{'CNAME', 'A', 'NULL', 'AAAA', 'NS', 'TXT'}",none,none,benign,,r3---sn-vgqsrnl6.googlevideo.com,1.0,2441.0,24087.0,1
965,0,0.45,0.45,0.2,,0.2,,,,21,0,1,20,"{'AAAA', 'A', 'TXT', 'NULL'}",none,none,benign,,guzenka.myiplist.com,1.0,1288.0,13135.0,1
966,0,0.15384615384615385,0.15384615384615385,0.19230769230769232,,0.6153846153846154,,,,21,0,1,26,"{'AAAA', 'A', 'TXT', 'NULL'}",none,none,benign,,waws-prod-sn1-177.sip.azurewebsites.windows.net,1.0,2379.0,18935.0,1
967,0,0.38095238095238093,0.38095238095238093,0.14285714285714285,,0.19047619047619047,,,,21,1,6,21,"{'CNAME', 'A', 'NULL', 'AAAA', 'TXT'}",none,none,benign,,pornfck.com,1.0,1165.0,13321.0,1
968,0,0.5,0.5,0.07692307692307693,,0.34615384615384615,,,,21,2,9,26,"{'AAAA', 'A', 'TXT', 'NULL'}",none,none,benign,,eyecatch.at,1.0,1444.0,16300.0,1
969,0,0.30434782608695654,0.30434782608695654,0.043478260869565216,,0.4782608695652174,,,,23.17391304347826,1,12,23,"{'CNAME', 'A', 'NULL', 'AAAA', 'MX', 'NS', 'TXT'}",none,none,benign,,rr3---sn-gjo-qj5s.googlevideo.com,1.0,1778.0,17588.0,1
970,0,0.4166666666666667,0.4166666666666667,0.08333333333333333,,0.4166666666666667,,,,21,0,8,24,"{'AAAA', 'CNAME', 'A', 'TXT'}",none,none,benign,,ww.bmovies.vip,1.0,1398.0,15701.0,1
971,0,0.3225806451612903,0.3225806451612903,0.12903225806451613,,0.45161290322580644,,,,21,0,1,31,"{'CNAME', 'A', 'NULL', 'AAAA', 'NS', 'TXT'}",none,none,benign,,leonbets-rbh.site,1.0,1902.0,20249.0,1
972,0,0.37037037037037035,0.37037037037037035,0.07407407407407407,,0.4074074074074074,,,,21,0,1,27,"{'CNAME', 'A', 'NULL', 'AAAA', 'NS', 'TXT'}",none,none,benign,,rxakrsq50mtit3ljshu.net,1.0,1823.0,17878.0,1
973,0,0.4,0.4,0.12,,0.28,,,,21.48,1,13,25,"{'CNAME', 'A', 'NULL', 'AAAA', 'TXT'}",none,none,benign,,itravelsoftware.com,1.0,1588.0,16954.0,1
974,0,0.21739130434782608,0.21739130434782608,0.17391304347826086,,0.391304347826087,,,,21,0,7,23,"{'CNAME', 'A', 'NULL', 'AAAA', 'TXT'}",none,none,benign,,apigw.iqiyi.com,1.0,1368.0,14829.0,1
975,0,0.38461538461538464,0.38461538461538464,0.0,,0.5384615384615384,,,,21,0,10,13,"{'A', 'TXT', 'NULL'}",none,none,benign,,arduino-a60826b0.wifi,1.0,849.0,8594.0,1
976,0,0.3076923076923077,0.3076923076923077,0.11538461538461539,,0.46153846153846156,,,,21,0,14,26,"{'A', 'NULL', 'AAAA', 'MX', 'TXT'}",none,none,benign,,arduino-f3bec9de.home,1.0,1698.0,17196.0,1
977,0,0.37142857142857144,0.37142857142857144,0.14285714285714285,,0.2857142857142857,,,,21,0,2,35,"{'CNAME', 'A', 'NULL', 'AAAA', 'NS', 'TXT'}",none,none,benign,,ws.ale.dradis.netflix.com,1.0,2431.0,23675.0,1
978,0,0.3157894736842105,0.3157894736842105,0.13157894736842105,,0.47368421052631576,,,,21,0,19,38,"{'CNAME', 'A', 'NULL', 'AAAA', 'NS', 'TXT'}",none,none,benign,,arduino-a60826b0.wifi,1.0,2490.0,25155.0,1
979,0,0.3333333333333333,0.3333333333333333,0.12121212121212122,,0.45454545454545453,,,,21,0,18,33,"{'A', 'NULL', 'AAAA', 'NS', 'TXT'}",none,none,benign,,ww.bmovies.vip,1.0,1930.0,21604.0,1
980,0,0.35294117647058826,0.35294117647058826,0.08823529411764706,,0.4117647058823529,,,,21,2,18,34,"{'CNAME', 'A', 'NULL', 'AAAA', 'MX', 'NS', 'TXT'}",none,none,benign,,eyecatch.at,1.0,1888.0,21566.0,1
981,0,0.2727272727272727,0.2727272727272727,0.09090909090909091,,0.5,,,,21,0,1,22,"{'CNAME', 'A', 'NULL', 'AAAA', 'TXT'}",none,none,benign,,guzenka.myiplist.com,1.0,1420.0,14463.0,1
982,0,0.3333333333333333,0.3333333333333333,0.14814814814814814,,0.48148148148148145,,,,21,0,4,27,"{'AAAA', 'A', 'TXT', 'NULL'}",none,none,benign,,heyboxbj.max-c.com,1.0,1688.0,17747.0,1
983,0,0.4827586206896552,0.4827586206896552,0.10344827586206896,,0.20689655172413793,,,,21.344827586206897,1,11,29,"{'CNAME', 'A', 'NULL', 'AAAA', 'TXT'}",none,none,benign,,itravelsoftware.com,1.0,1842.0,19546.0,1
984,0,0.5,0.5,0.07142857142857142,,0.2857142857142857,,,,21,0,6,28,"{'A', 'NULL', 'AAAA', 'MX', 'NS', 'TXT'}",none,none,benign,,apigw.iqiyi.com,1.0,1662.0,17988.0,1
985,0,0.34375,0.34375,0.0,,0.46875,,,,21,0,13,32,"{'CNAME', 'A', 'NULL', 'MX', 'NS', 'TXT'}",none,none,benign,,arduino-f3bec9de.home,1.0,2090.0,21158.0,1
986,0,0.4482758620689655,0.4482758620689655,0.034482758620689655,,0.41379310344827586,,,,21,0,2,29,"{'A', 'AAAA', 'MX', 'NS', 'TXT'}",none,none,benign,,waws-prod-sn1-177.sip.azurewebsites.windows.net,1.0,2651.0,21057.0,1
987,0,0.28125,0.28125,0.125,,0.4375,,,,21.34375,4,12,32,"{'CNAME', 'A', 'AAAA', 'MX', 'TXT'}",none,none,benign,,magische-spiegelungen.de,1.0,2192.0,22384.0,1
988,0,0.48484848484848486,0.48484848484848486,0.09090909090909091,,0.36363636363636365,,,,21,0,1,33,"{'CNAME', 'A', 'NULL', 'AAAA', 'TXT'}",none,none,benign,,rxakrsq50mtit3ljshu.net,1.0,2222.0,21821.0,1
989,0,0.2857142857142857,0.2857142857142857,0.14285714285714285,,0.42857142857142855,,,,21.80952380952381,1,15,21,"{'CNAME', 'A', 'NULL', 'AAAA', 'NS', 'TXT'}",none,none,benign,,osor-promet.hr,1.0,1227.0,15042.0,1
990,0,0.5,0.5,0.10714285714285714,,0.32142857142857145,,,,21,0,7,28,"{'AAAA', 'CNAME', 'A', 'TXT'}",none,none,benign,,yto21prdstr04a.store.core.windows.net,1.0,2283.0,19929.0,1
