tunnel_id,encoding_type,chunking_strategy,subdomain_pattern,timing_pattern,domain_used,total_queries,successful_queries,success_rate_pct,duration_seconds,label,ts_start_utc,ts_end_utc,accepted,insert_position
928,none,none,benign,realistic,heyboxbj.max-c.com,24,24,100.0,271.35595202445984,0,2026-01-07T18:09:04.039182,2026-01-07T18:13:35.395134,1,-1
929,none,none,benign,realistic,metrics-gsdaxc30e1dy.cloudfront.com,21,21,100.0,287.9440791606903,0,2026-01-07T18:09:04.655558,2026-01-07T18:13:52.599637,1,-1
930,none,none,benign,realistic,yto21prdstr04a.store.core.windows.net,25,25,100.0,287.9407739639282,0,2026-01-07T18:09:05.273348,2026-01-07T18:13:53.214122,1,-1
931,none,none,benign,realistic,pornfck.com,25,25,100.0,289.48268008232117,0,2026-01-07T18:09:05.953846,2026-01-07T18:13:55.436526,1,-1
932,none,none,benign,realistic,arduino-a60826b0.wifi,31,31,100.0,267.10269808769226,0,2026-01-07T18:09:13.153734,2026-01-07T18:13:40.256432,1,-1
933,none,none,benign,realistic,waws-prod-sn1-177.sip.azurewebsites.windows.net,20,20,100.0,268.2439703941345,0,2026-01-07T18:09:15.903800,2026-01-07T18:13:44.147770,1,-1
934,none,none,benign,realistic,apigw.iqiyi.com,35,35,100.0,278.1406366825104,0,2026-01-07T18:09:16.742563,2026-01-07T18:13:54.883199,1,-1
935,none,none,benign,realistic,sya3644u.org,19,19,100.0,273.11630940437317,0,2026-01-07T18:09:17.461797,2026-01-07T18:13:50.578107,1,-1
936,none,none,benign,realistic,magische-spiegelungen.de,24,24,100.0,211.95347595214844,0,2026-01-07T18:09:28.457945,2026-01-07T18:13:00.411421,1,-1
937,none,none,benign,realistic,guzenka.myiplist.com,24,24,100.0,274.877272605896,0,2026-01-07T18:13:55.770794,2026-01-07T18:18:30.648067,1,-1
938,none,none,benign,realistic,ww.bmovies.vip,24,24,100.0,243.20010781288147,0,2026-01-07T18:13:56.123430,2026-01-07T18:17:59.323538,1,-1
939,none,none,benign,realistic,r3---sn-vgqsrnl6.googlevideo.com,28,28,100.0,298.51888132095337,0,2026-01-07T18:13:56.686400,2026-01-07T18:18:55.205282,1,-1
940,none,none,benign,realistic,pornfck.com,32,32,100.0,291.0030400753021,0,2026-01-07T18:13:57.807909,2026-01-07T18:18:48.810949,1,-1
941,none,none,benign,realistic,apigw.iqiyi.com,31,31,100.0,294.0852429866791,0,2026-01-07T18:13:58.392478,2026-01-07T18:18:52.477720,1,-1
942,none,none,benign,realistic,itravelsoftware.com,24,24,100.0,294.58006405830383,0,2026-01-07T18:13:58.591001,2026-01-07T18:18:53.171065,1,-1
943,none,none,benign,realistic,ws.ale.dradis.netflix.com,30,30,100.0,279.6260230541229,0,2026-01-07T18:13:59.200879,2026-01-07T18:18:38.826902,1,-1
944,none,none,benign,realistic,arduino-a60826b0.wifi,27,27,100.0,280.7315948009491,0,2026-01-07T18:14:00.446305,2026-01-07T18:18:41.177899,1,-1
945,none,none,benign,realistic,metrics-gsdaxc30e1dy.cloudfront.com,25,25,100.0,293.49038195610046,0,2026-01-07T18:14:01.057075,2026-01-07T18:18:54.547457,1,-1
946,none,none,benign,realistic,rxakrsq50mtit3ljshu.net,30,30,100.0,264.54800176620483,0,2026-01-07T18:14:04.559101,2026-01-07T18:18:29.107103,1,-1
947,none,none,benign,realistic,magische-spiegelungen.de,20,20,100.0,288.27055621147156,0,2026-01-07T18:14:07.155103,2026-01-07T18:18:55.425660,1,-1
948,none,none,benign,realistic,rr3---sn-gjo-qj5s.googlevideo.com,31,31,100.0,269.7272343635559,0,2026-01-07T18:14:08.421380,2026-01-07T18:18:38.148614,1,-1
949,none,none,benign,realistic,eyecatch.at,26,26,100.0,284.7664866447449,0,2026-01-07T18:14:10.058603,2026-01-07T18:18:54.825090,1,-1
950,none,none,benign,realistic,heyboxbj.max-c.com,28,28,100.0,269.9330668449402,0,2026-01-07T18:14:11.168032,2026-01-07T18:18:41.101099,1,-1
951,none,none,benign,realistic,sya3644u.org,26,26,100.0,277.01041769981384,0,2026-01-07T18:14:12.816883,2026-01-07T18:18:49.827300,1,-1
952,none,none,benign,realistic,leonbets-rbh.site,32,32,100.0,263.5040636062622,0,2026-01-07T18:14:13.426761,2026-01-07T18:18:36.930825,1,-1
953,none,none,benign,realistic,waws-prod-sn1-177.sip.azurewebsites.windows.net,21,21,100.0,275.31270360946655,0,2026-01-07T18:14:19.632425,2026-01-07T18:18:54.945128,1,-1
954,none,none,benign,realistic,osor-promet.hr,23,23,100.0,263.52782940864563,0,2026-01-07T18:14:30.407587,2026-01-07T18:18:53.935416,1,-1
955,none,none,benign,realistic,arduino-f3bec9de.home,32,32,100.0,257.4848806858063,0,2026-01-07T18:14:34.339809,2026-01-07T18:18:51.824690,1,-1
956,none,none,benign,realistic,yto21prdstr04a.store.core.windows.net,24,24,100.0,248.30280232429504,0,2026-01-07T18:14:42.963578,2026-01-07T18:18:51.266380,1,-1
957,none,none,benign,realistic,osor-promet.hr,31,31,100.0,293.1404712200165,0,2026-01-07T18:18:55.714681,2026-01-07T18:23:48.855152,1,-1
958,none,none,benign,realistic,magische-spiegelungen.de,32,32,100.0,275.30386567115784,0,2026-01-07T18:18:56.459734,2026-01-07T18:23:31.763600,1,-1
959,none,none,benign,realistic,heyboxbj.max-c.com,22,22,100.0,275.8023028373718,0,2026-01-07T18:18:56.806284,2026-01-07T18:23:32.608587,1,-1
960,none,none,benign,realistic,ws.ale.dradis.netflix.com,32,32,100.0,271.2098388671875,0,2026-01-07T18:18:56.915406,2026-01-07T18:23:28.125245,1,-1
961,none,none,benign,realistic,sya3644u.org,20,20,100.0,276.0862979888916,0,2026-01-07T18:18:57.294532,2026-01-07T18:23:33.380830,1,-1
962,none,none,benign,realistic,yto21prdstr04a.store.core.windows.net,27,27,100.0,282.9680063724518,0,2026-01-07T18:18:57.409340,2026-01-07T18:23:40.377346,1,-1
963,none,none,benign,realistic,metrics-gsdaxc30e1dy.cloudfront.com,26,26,100.0,292.0267720222473,0,2026-01-07T18:18:58.161884,2026-01-07T18:23:50.188656,1,-1
964,none,none,benign,realistic,r3---sn-vgqsrnl6.googlevideo.com,32,32,100.0,295.56977224349976,0,2026-01-07T18:18:58.716563,2026-01-07T18:23:54.286335,1,-1
965,none,none,benign,realistic,guzenka.myiplist.com,20,20,100.0,281.5554642677307,0,2026-01-07T18:18:59.520299,2026-01-07T18:23:41.075763,1,-1
966,none,none,benign,realistic,waws-prod-sn1-177.sip.azurewebsites.windows.net,26,26,100.0,295.3321924209595,0,2026-01-07T18:19:00.135451,2026-01-07T18:23:55.467643,1,-1
967,none,none,benign,realistic,pornfck.com,21,21,100.0,282.95848274230957,0,2026-01-07T18:19:00.814393,2026-01-07T18:23:43.772876,1,-1
968,none,none,benign,realistic,eyecatch.at,26,26,100.0,281.7418475151062,0,2026-01-07T18:19:02.813188,2026-01-07T18:23:44.555036,1,-1
969,none,none,benign,realistic,rr3---sn-gjo-qj5s.googlevideo.com,23,23,100.0,261.69239234924316,0,2026-01-07T18:19:03.373243,2026-01-07T18:23:25.065635,1,-1
970,none,none,benign,realistic,ww.bmovies.vip,24,24,100.0,289.3338508605957,0,2026-01-07T18:19:05.515764,2026-01-07T18:23:54.849615,1,-1
971,none,none,benign,realistic,leonbets-rbh.site,31,31,100.0,287.7099575996399,0,2026-01-07T18:19:06.019156,2026-01-07T18:23:53.729114,1,-1
972,none,none,benign,realistic,rxakrsq50mtit3ljshu.net,27,27,100.0,286.9752893447876,0,2026-01-07T18:19:06.141360,2026-01-07T18:23:53.116649,1,-1
973,none,none,benign,realistic,itravelsoftware.com,25,25,100.0,279.5356957912445,0,2026-01-07T18:19:12.883671,2026-01-07T18:23:52.419367,1,-1
974,none,none,benign,realistic,apigw.iqiyi.com,23,23,100.0,273.95674753189087,0,2026-01-07T18:19:14.132518,2026-01-07T18:23:48.089266,1,-1
975,none,none,benign,realistic,arduino-a60826b0.wifi,13,13,100.0,252.0167429447174,0,2026-01-07T18:19:23.336210,2026-01-07T18:23:35.352953,1,-1
976,none,none,benign,realistic,arduino-f3bec9de.home,26,26,100.0,255.43182134628296,0,2026-01-07T18:19:27.666086,2026-01-07T18:23:43.097908,1,-1
977,none,none,benign,realistic,ws.ale.dradis.netflix.com,35,35,100.0,297.33710193634033,0,2026-01-07T18:23:55.843203,2026-01-07T18:28:53.180305,1,-1
978,none,none,benign,realistic,arduino-a60826b0.wifi,38,38,100.0,297.43807196617126,0,2026-01-07T18:23:56.004670,2026-01-07T18:28:53.442742,1,-1
979,none,none,benign,realistic,ww.bmovies.vip,33,33,100.0,285.10930252075195,0,2026-01-07T18:23:56.393012,2026-01-07T18:28:41.502314,1,-1
980,none,none,benign,realistic,eyecatch.at,34,34,100.0,282.9449062347412,0,2026-01-07T18:23:56.964441,2026-01-07T18:28:39.909348,1,-1
981,none,none,benign,realistic,guzenka.myiplist.com,22,22,100.0,289.46056747436523,0,2026-01-07T18:23:58.438662,2026-01-07T18:28:47.899230,1,-1
982,none,none,benign,realistic,heyboxbj.max-c.com,27,27,100.0,294.57452416419983,0,2026-01-07T18:23:59.296590,2026-01-07T18:28:53.871114,1,-1
983,none,none,benign,realistic,itravelsoftware.com,29,29,100.0,295.0494477748871,0,2026-01-07T18:23:59.856117,2026-01-07T18:28:54.905565,1,-1
984,none,none,benign,realistic,apigw.iqiyi.com,28,28,100.0,252.11821389198303,0,2026-01-07T18:24:01.254673,2026-01-07T18:28:13.372887,1,-1
985,none,none,benign,realistic,arduino-f3bec9de.home,32,32,100.0,291.6884706020355,0,2026-01-07T18:24:01.811976,2026-01-07T18:28:53.500447,1,-1
986,none,none,benign,realistic,waws-prod-sn1-177.sip.azurewebsites.windows.net,29,29,100.0,278.51459074020386,0,2026-01-07T18:24:02.427974,2026-01-07T18:28:40.942565,1,-1
987,none,none,benign,realistic,magische-spiegelungen.de,32,32,100.0,292.09282398223877,0,2026-01-07T18:24:03.037068,2026-01-07T18:28:55.129892,1,-1
988,none,none,benign,realistic,rxakrsq50mtit3ljshu.net,33,33,100.0,270.81962966918945,0,2026-01-07T18:24:05.519942,2026-01-07T18:28:36.339571,1,-1
989,none,none,benign,realistic,osor-promet.hr,21,21,100.0,287.2904508113861,0,2026-01-07T18:24:07.132306,2026-01-07T18:28:54.422757,1,-1
990,none,none,benign,realistic,yto21prdstr04a.store.core.windows.net,28,28,100.0,282.05586194992065,0,2026-01-07T18:24:08.193943,2026-01-07T18:28:50.249804,1,-1
991,none,none,benign,realistic,r3---sn-vgqsrnl6.googlevideo.com,35,35,100.0,276.7471969127655,0,2026-01-07T18:24:11.704822,2026-01-07T18:28:48.452019,1,-1
992,none,none,benign,realistic,leonbets-rbh.site,28,28,100.0,258.3100860118866,0,2026-01-07T18:24:14.860069,2026-01-07T18:28:33.170155,1,-1
993,none,none,benign,realistic,pornfck.com,28,28,100.0,272.6131227016449,0,2026-01-07T18:24:20.775134,2026-01-07T18:28:53.388256,1,-1
994,none,none,benign,realistic,metrics-gsdaxc30e1dy.cloudfront.com,24,24,100.0,264.30956530570984,0,2026-01-07T18:24:21.597828,2026-01-07T18:28:45.907393,1,-1
995,none,none,benign,realistic,rr3---sn-gjo-qj5s.googlevideo.com,29,29,100.0,267.4119210243225,0,2026-01-07T18:24:23.359432,2026-01-07T18:28:50.771353,1,-1
996,none,none,benign,realistic,sya3644u.org,34,34,100.0,261.646360874176,0,2026-01-07T18:24:24.226464,2026-01-07T18:28:45.872824,1,-1
997,none,none,benign,realistic,rr3---sn-gjo-qj5s.googlevideo.com,23,23,100.0,284.9806578159332,0,2026-01-07T18:28:55.686898,2026-01-07T18:33:40.667556,1,-1
998,none,none,benign,realistic,arduino-a60826b0.wifi,23,23,100.0,286.7755422592163,0,2026-01-07T18:28:56.244520,2026-01-07T18:33:43.020062,1,-1
999,none,none,benign,realistic,ws.ale.dradis.netflix.com,32,32,100.0,290.2453827857971,0,2026-01-07T18:28:56.434952,2026-01-07T18:33:46.680335,1,-1
1000,none,none,benign,realistic,magische-spiegelungen.de,26,26,100.0,267.5678610801697,0,2026-01-07T18:28:57.935212,2026-01-07T18:33:25.503073,1,-1
1001,none,none,benign,realistic,guzenka.myiplist.com,21,21,100.0,296.6447944641113,0,2026-01-07T18:28:58.588317,2026-01-07T18:33:55.233112,1,-1
1002,none,none,benign,realistic,yto21prdstr04a.store.core.windows.net,36,36,100.0,293.6050727367401,0,2026-01-07T18:28:59.705483,2026-01-07T18:33:53.310555,1,-1
1003,none,none,benign,realistic,leonbets-rbh.site,24,24,100.0,291.1352355480194,0,2026-01-07T18:29:00.010227,2026-01-07T18:33:51.145463,1,-1
1004,none,none,benign,realistic,metrics-gsdaxc30e1dy.cloudfront.com,20,20,100.0,280.2444784641266,0,2026-01-07T18:29:00.123204,2026-01-07T18:33:40.367682,1,-1
1005,none,none,benign,realistic,itravelsoftware.com,39,39,100.0,287.63248658180237,0,2026-01-07T18:29:00.306870,2026-01-07T18:33:47.939356,1,-1
1006,none,none,benign,realistic,heyboxbj.max-c.com,30,30,100.0,281.7630937099457,0,2026-01-07T18:29:00.701801,2026-01-07T18:33:42.464895,1,-1
1007,none,none,benign,realistic,r3---sn-vgqsrnl6.googlevideo.com,29,29,100.0,290.4332616329193,0,2026-01-07T18:29:01.266893,2026-01-07T18:33:51.700155,1,-1
1008,none,none,benign,realistic,sya3644u.org,25,25,100.0,287.9769413471222,0,2026-01-07T18:29:01.935113,2026-01-07T18:33:49.912054,1,-1
1009,none,none,benign,realistic,ww.bmovies.vip,27,27,100.0,282.8711779117584,0,2026-01-07T18:29:02.553150,2026-01-07T18:33:45.424328,1,-1
1010,none,none,benign,realistic,rxakrsq50mtit3ljshu.net,24,24,100.0,290.64639711380005,0,2026-01-07T18:29:03.226072,2026-01-07T18:33:53.872469,1,-1
1011,none,none,benign,realistic,eyecatch.at,18,18,100.0,287.71283650398254,0,2026-01-07T18:29:04.522065,2026-01-07T18:33:52.234902,1,-1
1012,none,none,benign,realistic,pornfck.com,24,24,100.0,279.3275046348572,0,2026-01-07T18:29:07.892281,2026-01-07T18:33:47.219785,1,-1
1013,none,none,benign,realistic,apigw.iqiyi.com,25,25,100.0,268.21151089668274,0,2026-01-07T18:29:12.855632,2026-01-07T18:33:41.067143,1,-1
1014,none,none,benign,realistic,waws-prod-sn1-177.sip.azurewebsites.windows.net,35,35,100.0,280.81628942489624,0,2026-01-07T18:29:13.666409,2026-01-07T18:33:54.482699,1,-1
1015,none,none,benign,realistic,arduino-f3bec9de.home,18,18,100.0,231.67366290092468,0,2026-01-07T18:29:13.792425,2026-01-07T18:33:05.466088,1,-1
1016,none,none,benign,realistic,osor-promet.hr,31,31,100.0,278.51367807388306,0,2026-01-07T18:29:16.140140,2026-01-07T18:33:54.653818,1,-1
1017,none,none,benign,realistic,ws.ale.dradis.netflix.com,29,29,100.0,296.6894426345825,0,2026-01-07T18:33:55.895720,2026-01-07T18:38:52.585162,1,-1
1018,none,none,benign,realistic,arduino-f3bec9de.home,28,28,100.0,291.21896266937256,0,2026-01-07T18:33:56.455227,2026-01-07T18:38:47.674190,1,-1
1019,none,none,benign,realistic,itravelsoftware.com,32,32,100.0,296.20911693573,0,2026-01-07T18:33:57.072236,2026-01-07T18:38:53.281353,1,-1
1020,none,none,benign,realistic,ww.bmovies.vip,21,21,100.0,297.48609161376953,0,2026-01-07T18:33:57.624340,2026-01-07T18:38:55.110432,1,-1
1021,none,none,benign,realistic,osor-promet.hr,38,38,100.0,290.80423378944397,0,2026-01-07T18:33:58.188077,2026-01-07T18:38:48.992311,1,-1
1022,none,none,benign,realistic,eyecatch.at,32,32,100.0,286.7542464733124,0,2026-01-07T18:33:58.747656,2026-01-07T18:38:45.501903,1,-1
1023,none,none,benign,realistic,guzenka.myiplist.com,29,29,100.0,284.1022005081177,0,2026-01-07T18:33:59.448143,2026-01-07T18:38:43.550344,1,-1
1024,none,none,benign,realistic,magische-spiegelungen.de,29,29,100.0,270.5817277431488,0,2026-01-07T18:34:00.064584,2026-01-07T18:38:30.646312,1,-1
1025,none,none,benign,realistic,heyboxbj.max-c.com,19,19,100.0,287.57044100761414,0,2026-01-07T18:34:02.312105,2026-01-07T18:38:49.882546,1,-1
1026,none,none,benign,realistic,leonbets-rbh.site,29,29,100.0,281.62062406539917,0,2026-01-07T18:34:02.486243,2026-01-07T18:38:44.106867,1,-1
1027,none,none,benign,realistic,arduino-a60826b0.wifi,27,27,100.0,266.3138334751129,0,2026-01-07T18:34:03.042724,2026-01-07T18:38:29.356557,1,-1
1028,none,none,benign,realistic,sya3644u.org,29,29,100.0,278.47982454299927,0,2026-01-07T18:34:03.980632,2026-01-07T18:38:42.460457,1,-1
1029,none,none,benign,realistic,rr3---sn-gjo-qj5s.googlevideo.com,21,21,100.0,278.6462314128876,0,2026-01-07T18:34:06.388990,2026-01-07T18:38:45.035221,1,-1
1030,none,none,benign,realistic,rxakrsq50mtit3ljshu.net,23,23,100.0,277.6086256504059,0,2026-01-07T18:34:06.951727,2026-01-07T18:38:44.560352,1,-1
1031,none,none,benign,realistic,r3---sn-vgqsrnl6.googlevideo.com,29,29,100.0,286.3246760368347,0,2026-01-07T18:34:07.511226,2026-01-07T18:38:53.835902,1,-1
1032,none,none,benign,realistic,yto21prdstr04a.store.core.windows.net,20,20,100.0,272.91976714134216,0,2026-01-07T18:34:09.244834,2026-01-07T18:38:42.164602,1,-1
1033,none,none,benign,realistic,apigw.iqiyi.com,24,24,100.0,264.21035146713257,0,2026-01-07T18:34:12.668381,2026-01-07T18:38:36.878733,1,-1
1034,none,none,benign,realistic,waws-prod-sn1-177.sip.azurewebsites.windows.net,27,27,100.0,276.02863025665283,0,2026-01-07T18:34:14.469462,2026-01-07T18:38:50.498092,1,-1
1035,none,none,benign,realistic,pornfck.com,35,35,100.0,269.55985713005066,0,2026-01-07T18:34:16.141833,2026-01-07T18:38:45.701690,1,-1
1036,none,none,benign,realistic,metrics-gsdaxc30e1dy.cloudfront.com,22,22,100.0,261.1423714160919,0,2026-01-07T18:34:33.412248,2026-01-07T18:38:54.554619,1,-1
1037,none,none,benign,realistic,metrics-gsdaxc30e1dy.cloudfront.com,36,36,100.0,290.6515853404999,0,2026-01-07T18:38:55.866799,2026-01-07T18:43:46.518384,1,-1
1038,none,none,benign,realistic,r3---sn-vgqsrnl6.googlevideo.com,34,34,100.0,287.95751690864563,0,2026-01-07T18:38:56.422305,2026-01-07T18:43:44.379822,1,-1
1039,none,none,benign,realistic,itravelsoftware.com,34,34,100.0,282.4349751472473,0,2026-01-07T18:38:57.117824,2026-01-07T18:43:39.552799,1,-1
1040,none,none,benign,realistic,leonbets-rbh.site,24,24,100.0,281.13116908073425,0,2026-01-07T18:38:57.732691,2026-01-07T18:43:38.863860,1,-1
1041,none,none,benign,realistic,guzenka.myiplist.com,26,26,100.0,289.59627747535706,0,2026-01-07T18:39:00.676172,2026-01-07T18:43:50.272449,1,-1
1042,none,none,benign,realistic,apigw.iqiyi.com,18,18,100.0,284.34661769866943,0,2026-01-07T18:39:01.509906,2026-01-07T18:43:45.856523,1,-1
